0.4475478006031054	156803.24404945454	
0.9046807091710034	77660.11954935413	
0.23526977623580603	264770.11509937374	
0.42930701244610325	140466.1736677821	
0.5466363650846906	187936.7642716661	
0.09080898029741724	123862.42959370375	
0.17832641904620294	122603.22539695112	
0.7175058066195449	67176.73803249789	
0.5305227993001537	87531.41844159816	
0.9111872964066863	148774.90121828	
0.26285052299611167	107743.3477815819	
0.04657798013733949	38478.75094668995	
0.8104583573379384	138085.73360353083	
0.39433871086167105	66670.14419702056	
0.1927415781996521	83148.38272276151	
0.31737204173657096	90499.94113777748	
0.8813442029992633	60647.048283802054	
0.05850024980988833	164251.4071905207	
0.5019727359084695	39459.578304170085	
0.42737391654603274	90169.47762389552	
0.9004306438943972	66613.03051451698	
0.8242466490065267	98565.77372149976	
0.27179345075829964	123362.38553588676	
0.7794556721914033	110453.5575270827	
0.395667834831933	62570.94765249275	
0.5408190143128156	173254.21264644593	
0.8664416742738853	131499.23194968846	
0.2132380259307578	132940.05502868508	
0.35107309012881804	95308.57833471938	
0.11012229824177588	143176.93435715986	
0.1429090552413671	54308.14466298809	
0.7650538296828053	65404.41285410372	
0.4369778843584785	177177.14315995947	
0.664197937429818	159938.8244422679	
0.7857245962018478	122362.92540067658	
0.3981413314927922	62575.27094759634	
0.5425237458157423	53630.346461034715	
0.4132826914677922	42694.071067067445	
0.7203900945212305	125528.45512187772	
0.9465058601850056	112350.57530655949	
0.6707504792236887	181282.14986575086	
0.5201571617137578	123896.61642370303	
0.32776523711942607	166352.72478579005	
0.07822812126028278	173474.76079842326	
0.14300412717854172	69976.72943485658	
0.3741585337263308	118365.53535053528	
0.44211348829459296	145189.56351924618	
0.037889698684934414	145258.35744603482	
0.9903567196679403	104734.57936760166	
0.2361609990387109	157482.2394187457	
0.8538201199708039	121863.79072205683	
0.5621560273063589	119003.78729966613	
0.9348094377458879	51346.63633997592	
0.7809936907120917	73421.85101800851	
0.15343602312426186	91082.6670806818	
0.851568561331899	98310.18958584893	
0.2901865008228919	127124.32595309817	
0.1278397441831035	154458.8808245076	
0.21286427133554175	94747.14163962397	
0.20833711213180106	93623.96065714305	
0.6122424923298065	40717.42721755122	
0.46903685918483684	60946.62183398791	
0.6405640896947189	98693.43376103176	
0.9897318727594672	196982.97648258138	
0.07003982782654039	152969.28831542382	
0.8474392678231282	100533.49435654293	
0.8238664211815374	125736.01035917064	
0.14034547425993849	131533.3715733335	
0.8071304395377521	185480.75691542868	
0.24870352498405357	98552.14600632405	
0.21525649932988056	85625.65784771193	
0.11219241614654551	82847.57954348689	
0.015328153705673309	97190.28310111104	
0.32077939712377335	47452.10183258882	
0.5765674575861159	50756.04965227167	
0.2693610798694053	133350.3949767718	
0.49120382365279514	38655.818901229475	
0.10506721231299676	125739.82624649815	
0.9243851252654834	171882.79702010693	
0.107691446746351	123137.50708062615	
0.9320282998617195	184704.1882201417	
0.7821382441457255	71853.86794488975	
0.3193148448510673	57175.49020990419	
0.5959839418118469	106856.29073420148	
0.8982226041526394	142449.4010909002	
0.12856013478171036	165074.18985697147	
0.5975587040784044	170702.58254225863	
0.8990996357696174	102697.9380029903	
0.30915697386371044	85745.34838273023	
0.13941690393016126	82783.26119554348	
0.058591028893683506	72032.16899999818	
0.8229034870591521	97856.46870746235	
0.5881555189307969	11748.661013712404	
0.722785581461236	125432.12888581121	
0.5251984819902284	104149.68479550174	
0.8175571524652223	161073.8004221938	
0.29030666459457866	88748.83749600631	
0.13811619918454288	91067.27927972916	
0.22741674175000648	68160.3697332815	
0.19345260259610964	73728.72012762487	
