0.0	20.198300562505253	
0.002	19.997311505278223	
0.004	19.914059111886203	
0.006	19.850177303622665	
0.008	19.796322448051193	
0.01	19.74887536781202	
0.012	19.70597992841598	
0.014	19.6665335008372	
0.016	19.629817661267154	
0.018	19.595333390824162	
0.02	19.56271735689791	
0.022	19.531695272715922	
0.024	19.50205404474008	
0.026	19.473624210866028	
0.028	19.446268371871003	
0.03	19.419873291095033	
0.032	19.394344333597132	
0.034	19.369601449964893	
0.036	19.345576210648108	
0.038	19.322209573295112	
0.04	19.29945017311878	
0.042	19.277252993904575	
0.044	19.255578320935534	
0.046	19.234390906014955	
0.048	19.21365929432671	
0.05	19.1933552763701	
0.052	19.173453437686007	
0.054	19.153930785857497	
0.056	19.134766439169148	
0.058	19.115941364907105	
0.06	19.09743815795584	
0.062	19.07924085235779	
0.064	19.06133476002906	
0.066	19.04370633199596	
0.068	19.02634303842413	
0.07	19.009233264420168	
0.072	18.99236621914307	
0.074	18.975731856204707	
0.076	18.959320803691412	
0.078	18.943124302422465	
0.08	18.927134151290566	
0.082	18.911342658716077	
0.084	18.895742599399412	
0.086	18.880327175681586	
0.088	18.865089982926595	
0.09	18.850024978425548	
0.092	18.835126453394285	
0.094	18.820389007696495	
0.096	18.80580752697491	
0.098	18.79137716191604	
0.1	18.77709330941001	
0.102	18.76295159539811	
0.104	18.748947859226806	
0.106	18.73507813934958	
0.108	18.721338660237436	
0.11	18.707725820375366	
0.112	18.694236181236757	
0.114	18.680866457140016	
0.116	18.667613505902693	
0.118	18.654474320217727	
0.12	18.641446019684814	
0.122	18.628525843437053	
0.124	18.615711143309404	
0.126	18.602999377501096	
0.128	18.590388104689012	
0.13	18.577874978553407	
0.132	18.565457742681286	
0.134	18.55313422581595	
0.136	18.540902337424534	
0.138	18.528760063557794	
0.14	18.516705462978994	
0.142	18.50473666354078	
0.144	18.49285185879096	
0.146	18.481049304789664	
0.148	18.469327317122094	
0.15	18.457684268092326	
0.152	18.446118584084974	
0.154	18.434628743082545	
0.156	18.423213272327438	
0.158	18.41187074611844	
0.16	18.40059978373231	
0.162	18.38939904746198	
0.164	18.37826724076335	
0.166	18.36720310650356	
0.168	18.356205425303894	
0.17	18.345273013971262	
0.172	18.33440472401242	
0.174	18.32359944022578	
0.176	18.31285607936582	
0.178	18.3021735888756	
0.18	18.291550945683227	
0.182	18.280987155058273	
0.184	18.27048124952466	
0.186	18.260032287826544	
0.188	18.249639353944104	
0.19	18.23930155615635	
0.192	18.229018026148164	
0.194	18.218787918159173	
0.196	18.208610408171914	
0.198	18.198484693137267	
0.2	18.18840999023495	
0.202	18.178385536167248	
0.204	18.16841058648412	
0.206	18.158484414938005	
0.208	18.148606312866765	
0.21	18.138775588603234	
0.212	18.128991566910077	
0.214	18.1192535884385	
0.216	18.10956100920974	
0.218	18.099913200118092	
0.22	18.09030954645439	
0.222	18.080749447448955	
0.224	18.071232315833047	
0.226	18.06175757741785	
0.228	18.05232467069025	
0.23	18.042933046424476	
0.232	18.033582167308957	
0.234	18.024271507587578	
0.236	18.015000552714742	
0.238	18.005768799023535	
0.24	17.996575753406425	
0.242	17.987420933007918	
0.244	17.97830386492859	
0.246	17.969224085940063	
0.248	17.960181142210324	
0.25	17.951174589039077	
0.252	17.942203990602504	
0.254	17.933268919707224	
0.256	17.924368957552865	
0.258	17.91550369350303	
0.26	17.906672724864208	
0.262	17.897875656672337	
0.264	17.889112101486667	
0.266	17.880381679190656	
0.268	17.871684016799577	
0.27	17.863018748274598	
0.272	17.854385514343004	
0.274	17.845783962324408	
0.276	17.837213745962615	
0.278	17.828674525262993	
0.28	17.82016596633508	
0.282	17.811687741240252	
0.284	17.803239527844237	
0.286	17.794821009674298	
0.288	17.786431875780888	
0.29	17.778071820603667	
0.292	17.769740543841614	
0.294	17.761437750327158	
0.296	17.753163149904164	
0.298	17.74491645730962	
0.3	17.736697392058893	
0.302	17.728505678334386	
0.304	17.720341044877575	
0.306	17.712203224884174	
0.308	17.704091955902424	
0.31	17.69600697973431	
0.312	17.68794804233968	
0.314	17.679914893743092	
0.316	17.67190728794334	
0.318	17.66392498282558	
0.32	17.655967740075884	
0.322	17.64803532509823	
0.324	17.640127506933815	
0.326	17.632244058182575	
0.328	17.6243847549269	
0.33	17.61654937665741	
0.332	17.608737706200788	
0.334	17.60094952964952	
0.336	17.593184636293568	
0.338	17.585442818553858	
0.34	17.577723871917513	
0.342	17.570027594874833	
0.344	17.562353788857916	
0.346	17.554702258180857	
0.348	17.54707280998156	
0.35	17.539465254164995	
0.352	17.531879403347936	
0.354	17.52431507280512	
0.356	17.51677208041675	
0.358	17.50925024661734	
0.36	17.50174939434584	
0.362	17.494269348997	
0.364	17.48680993837396	
0.366	17.47937099264197	
0.368	17.471952344283316	
0.37	17.46455382805326	
0.372	17.457175280937122	
0.374	17.449816542108376	
0.376	17.442477452887733	
0.378	17.43515785670322	
0.38	17.42785759905121	
0.382	17.420576527458394	
0.384	17.41331449144457	
0.386	17.40607134248641	
0.388	17.398846933981996	
0.39	17.39164112121619	
0.392	17.384453761326828	
0.394	17.37728471327167	
0.396	17.370133837796104	
0.398	17.363000997401578	
0.4	17.355886056314766	
0.402	17.348788880457413	
0.404	17.34170933741684	
0.406	17.33464729641714	
0.408	17.327602628290972	
0.41	17.32057520545202	
0.412	17.313564901868013	
0.414	17.306571593034363	
0.416	17.299595155948357	
0.418	17.292635469083923	
0.42	17.285692412366927	
0.422	17.278765867151005	
0.424	17.271855716193908	
0.426	17.26496184363434	
0.428	17.258084134969305	
0.43	17.251222477031902	
0.432	17.24437675796962	
0.434	17.23754686722304	
0.436	17.230732695505022	
0.438	17.223934134780297	
0.44	17.217151078245482	
0.442	17.210383420309487	
0.444	17.203631056574366	
0.446	17.196893883816518	
0.448	17.190171799968258	
0.45	17.183464704099794	
0.452	17.17677249640155	
0.454	17.170095078166817	
0.456	17.163432351774777	
0.458	17.15678422067386	
0.46	17.15015058936541	
0.462	17.14353136338768	
0.464	17.136926449300134	
0.466	17.13033575466807	
0.468	17.12375918804752	
0.47	17.11719665897044	
0.472	17.110648077930204	
0.474	17.104113356367346	
0.476	17.097592406655608	
0.478	17.0910851420882	
0.48	17.08459147686438	
0.482	17.07811132607623	
0.484	17.071644605695717	
0.486	17.065191232561983	
0.488	17.058751124368857	
0.49	17.052324199652606	
0.492	17.045910377779926	
0.494	17.03950957893613	
0.496	17.033121724113556	
0.498	17.026746735100204	
0.5	17.02038453446854	
0.502	17.01403504556455	
0.504	17.007698192496942	
0.506	17.001373900126577	
0.508	16.99506209405607	
0.51	16.988762700619574	
0.512	16.982475646872768	
0.514	16.976200860582964	
0.516	16.96993827021947	
0.518	16.963687804944044	
0.52	16.95744939460156	
0.522	16.951222969710813	
0.524	16.945008461455494	
0.526	16.938805801675322	
0.528	16.93261492285731	
0.53	16.92643575812721	
0.532	16.920268241241047	
0.534	16.914112306576886	
0.536	16.907967889126645	
0.538	16.901834924488103	
0.54	16.895713348857015	
0.542	16.88960309901938	
0.544	16.883504112343815	
0.546	16.87741632677407	
0.548	16.87133968082166	
0.55	16.865274113558606	
0.552	16.85921956461034	
0.554	16.85317597414865	
0.556	16.847143282884833	
0.558	16.841121432062863	
0.56	16.83511036345273	
0.562	16.82911001934389	
0.564	16.823120342538775	
0.566	16.81714127634644	
0.568	16.81117276457631	
0.57	16.805214751532002	
0.572	16.79926718200529	
0.574	16.793330001270103	
0.576	16.78740315507667	
