4
100
100
17675	18845	16123	16698
17295	19003	16619	16730
17843	18598	16297	16770
18694	18225	16059	16811
17737	18533	16743	16824
18185	18110	16822	16835
17024	19161	16413	16856
18385	18125	15845	16860
17499	18663	16813	16881
18972	17895	16364	16891
18239	18386	16253	16911
17285	19220	16369	16924
19046	17960	16343	16938
19053	17844	16427	16954
17547	18315	17334	16955
19098	17910	16359	16955
18066	18390	16419	16967
18488	17688	16882	16981
17681	18325	16569	16996
17985	18628	15640	17025
18710	17943	16505	17045
17467	18614	17145	17057
18903	17798	16652	17083
18861	17753	16694	17094
17894	17960	17805	17114
17864	17935	17899	17131
17864	17935	17899	17131
17643	18273	16956	17136
17164	18352	16705	17144
17957	17815	17581	17157
18135	18146	16924	17172
17584	18720	16036	17175
18545	18007	16796	17181
17861	17958	17742	17183
17888	17967	17715	17190
18175	17498	17388	17212
18126	17800	17417	17233
18772	17463	16846	17241
17886	17728	17662	17249
17370	18543	16569	17301
18835	17882	16671	17315
18022	17803	17499	17336
17660	18403	15915	17338
17123	18213	16576	17347
18753	17614	16367	17370
17965	17776	17595	17388
18062	18101	16850	17389
17462	17893	17308	17448
17788	17328	17312	17457
18063	18049	17261	17470
18455	17100	16848	17525
17213	18196	17000	17535
18449	17674	16192	17635
18313	17566	16912	17639
18459	17603	16305	17665
18368	17544	17061	17690
17842	17803	16989	17718
18334	17311	16608	17795
17826	17632	17034	17841
18171	17580	16468	17889
18318	17478	16677	17944
17906	17246	16985	17983
18179	17450	16536	18000
17881	17384	16799	18091
18260	17435	16663	18133
18260	17435	16663	18133
18036	17550	16704	18186
17797	17637	16559	18292
17813	17678	16485	18295
17832	17667	16539	18379
17832	17667	16539	18379
100
18105	18390	15815	16161
17531	18778	16221	16207
17548	18655	16407	16269
17415	18604	16149	16279
17068	18798	16392	16323
16818	18643	17252	16392
17065	18677	17231	16456
16828	19537	16742	16485
16708	19354	16779	16485
18857	17890	15410	16519
16660	19590	16788	16539
18562	18117	15784	16542
16701	19425	16971	16573
18539	18165	15744	16587
18910	17886	15568	16615
16788	19311	16992	16628
16788	19311	16992	16628
19050	17771	15674	16672
16502	18714	17510	16683
19090	17727	15752	16703
18990	17687	15453	16707
18948	17827	15451	16717
19206	17658	15766	16723
19238	17625	15771	16742
18775	17770	15508	16746
16750	19039	17257	16760
16904	18422	17779	16776
16904	18422	17779	16776
18242	17853	15853	16788
19137	17673	15819	16793
18917	17590	15531	16821
18616	17640	15719	16833
18083	18470	16190	16855
16888	18519	17679	16868
16862	18328	17875	16878
17080	18241	18042	16897
18870	17546	15796	16900
19031	17341	15886	16920
16633	18630	17652	16939
17121	18270	17954	16945
16348	19001	17209	16945
17179	18212	18086	16957
16439	19180	17037	16976
17076	18326	18164	16991
17023	18472	17583	17000
17143	18227	17979	17028
16323	19143	17043	17040
16270	19123	17054	17047
16425	18742	17231	17050
17806	17632	17396	17063
16570	19214	16911	17063
17041	18835	16819	17066
16133	19118	17130	17102
17171	18112	17898	17108
16128	19084	17074	17121
16920	18411	17368	17121
16692	18917	17204	17153
16726	18453	17453	17160
17288	18358	16848	17177
18125	17782	16325	17251
17264	18020	17293	17278
16976	18468	17167	17343
18650	17230	16140	17369
18700	17449	15920	17388
18520	17352	16168	17406
17603	17956	17121	17439
16783	18343	17090	17456
18321	17657	15921	17513
17460	17899	16880	17569
18622	17354	15967	17592
17731	17816	16254	17615
18779	17303	15984	17643
18153	17410	16490	17658
17670	17910	16488	17663
17343	18484	16460	17699
17370	17981	16959	17755
17721	17569	16416	17790
18228	17447	16281	17802
17860	17281	16343	17830
18362	17330	16188	17855
18247	17191	16190	17857
18199	17094	16672	17906
17640	17666	16957	17931
17172	17797	16777	17973
18239	17065	16042	17993
17491	17513	17030	18034
17889	17185	16342	18063
17424	17487	17080	18073
18192	16954	16673	18128
18190	17000	16577	18161
17564	17213	16804	18326
17620	16823	16814	18341
17624	17034	16705	18374
17938	17028	16572	18455
18016	16987	16556	18476
17991	16967	16657	18573
17876	16897	16679	18586
17911	16785	16590	18626
17911	16757	16723	18680
17910	16773	16743	18703
100
17154	19544	16946	15930
17021	19502	16856	15944
17284	19246	17257	15975
17238	19251	16877	16004
17151	19315	16889	16018
16991	19705	16851	16072
16991	19705	16851	16072
16743	19654	16743	16094
17118	19410	16968	16125
16833	19628	16778	16156
17098	19207	17192	16182
16906	19487	17024	16218
17301	19116	17445	16218
17120	19350	17033	16225
17738	18769	16590	16237
17452	19052	17068	16250
16963	19298	17331	16325
17274	19257	16450	16348
17390	19049	17296	16377
17543	18995	17161	16392
16369	19516	16813	16402
17427	18572	17647	16421
17364	18952	16681	16431
17404	18566	17708	16449
16354	19467	16820	16451
17440	18859	17594	16453
16878	19178	17228	16467
16800	18847	17545	16477
16248	19444	16756	16481
16621	19435	17016	16484
18196	17953	16935	16511
16942	19395	16968	16516
16639	19139	17060	16528
17830	18695	16244	16530
17285	18427	18084	16537
16229	19467	16698	16553
17175	18968	17477	16559
17297	18621	17416	16562
17323	18899	16660	16584
17358	18502	17992	16589
17358	18502	17992	16589
17083	18675	17853	16614
17327	18493	17536	16618
17860	18580	16311	16648
17187	18820	17746	16655
17522	18648	17101	16664
17103	18372	17879	16680
17307	18530	17809	16708
16770	19014	17360	16718
17595	18268	17386	16720
17885	18404	17009	16775
18059	18481	16391	16817
18444	18243	16612	16830
18283	18124	16700	16847
17723	18507	16891	16889
18102	17999	16779	16911
18277	18190	16061	16939
18327	17839	16680	16961
16986	18442	17848	16981
18412	17928	16030	16985
18908	17656	15985	16986
17498	18565	16305	17012
18557	17875	16058	17030
19328	17415	15808	17047
18045	18378	16368	17060
19329	17343	15876	17073
19202	17279	15868	17111
19152	17237	15696	17114
19152	17237	15696	17114
19141	17291	15955	17155
18220	18214	16129	17185
18122	17803	16800	17221
19139	17528	15839	17235
17935	17931	16341	17302
19183	17220	16012	17306
17323	18073	16631	17345
18487	17875	16567	17358
18935	17704	15930	17392
19063	17434	15797	17416
18374	17495	16502	17440
18493	17681	16186	17462
18768	17781	15974	17535
19059	17519	15995	17559
18358	17722	16543	17567
18609	17556	15957	17595
18340	17578	16503	17615
18644	17323	16135	17669
18826	17555	16112	17714
17943	18026	16095	17827
18452	17677	16140	17832
18670	17394	15995	17914
18560	17600	16179	17989
18322	17442	16237	18010
18505	17541	16167	18045
18364	17515	16159	18047
18229	17637	16210	18123
18159	17644	16200	18174
18264	17605	16131	18217
18286	17596	16262	18311
18286	17596	16262	18311
100
17988	19076	16199	15928
17736	19138	16276	16010
18024	18969	16386	16041
17630	19202	16328	16077
17982	19025	16155	16142
17942	19204	16245	16177
17732	19108	16111	16209
17615	19362	16231	16220
17923	18935	16344	16264
17603	19428	16369	16272
17706	19129	16229	16301
17572	19334	16408	16303
17804	19015	16460	16311
17390	19001	16610	16359
18586	18535	15653	16367
18510	18323	15801	16386
18117	18860	16278	16438
17656	19168	16561	16446
18251	18384	16084	16512
18620	18426	15600	16518
17698	19139	16421	16521
18676	18295	15737	16547
17883	18590	16649	16560
18103	18739	16517	16594
18365	18888	15978	16603
17730	18482	16405	16610
17079	18770	16562	16628
18932	18215	15668	16654
17657	18086	16613	16729
18603	18261	15774	16755
19154	17817	15522	16766
18733	17323	15760	16769
17598	18512	16803	16772
19185	17808	15499	16792
18749	18183	15600	16800
18664	17449	15811	16823
18297	18309	15918	16835
19058	17803	15666	16838
17500	18760	16913	16847
18871	17541	15707	16866
18971	18036	15435	16887
17473	18449	17280	16902
18917	18021	15351	16924
19031	17803	15577	16931
17529	18294	17115	16939
18824	18081	15386	16943
18693	17926	15683	16947
19014	17785	15327	16956
18766	18065	15388	16998
18897	17866	15335	17021
17543	18621	16735	17024
18486	17220	16268	17066
17502	18260	16460	17067
18648	17717	15237	17096
18479	17174	16271	17139
18030	18153	16170	17162
18455	17650	16643	17207
17677	17503	16883	17267
17411	18118	16174	17303
18303	17849	16027	17348
18160	17772	15829	17350
16836	18143	16632	17373
17211	17773	17878	17424
17174	17842	17826	17426
17133	17958	17311	17476
17197	17759	17992	17497
17197	17759	17992	17497
17048	17806	17696	17508
17449	17227	17352	17519
16995	17676	17719	17527
17261	17653	17510	17533
17190	17753	17468	17543
16981	17770	17614	17580
18395	17558	15959	17598
17036	17724	17529	17614
16985	17736	17638	17627
17534	17274	17215	17642
18159	17586	15718	17670
16869	17610	17514	17716
17200	17959	16829	17761
17493	17000	17029	17770
17493	17000	17029	17770
17841	17598	15877	17825
17181	17714	17255	17838
17681	17770	16581	17882
16953	17543	17394	17902
16952	17736	16504	17909
17466	17554	17090	17914
17133	17635	16964	17970
17122	17498	17009	18012
17346	17458	17149	18061
17864	17112	16183	18103
17144	17432	17047	18137
17091	17463	16977	18168
17640	17314	16694	18206
17410	17551	16546	18226
17617	17381	16736	18310
16836	17373	16690	18370
17331	17466	16651	18459
17300	17487	16677	18513
100
17091	19416	16618	15870
17241	19476	16506	15882
16832	19302	16815	15929
17238	19558	16608	15978
17814	18918	16206	15990
17798	18965	16193	16107
17353	19336	16687	16157
17033	19051	17079	16165
17472	19203	16321	16198
17434	19237	16360	16212
17901	18777	16401	16278
17711	19118	16452	16282
17224	18710	17140	16309
17136	19238	16992	16381
18527	18295	15671	16386
18472	18211	15643	16419
17878	18867	16426	16439
17828	18739	16520	16445
18690	18119	15783	16482
17123	18763	17146	16509
18333	18552	16159	16549
17258	19090	16997	16566
17820	18519	17128	16621
17688	18661	16926	16635
16916	18708	17211	16642
17099	18655	17408	16649
19109	18079	16066	16705
16984	18495	17883	16741
17164	17808	17626	16772
16864	18428	17729	16797
18081	18335	16734	16800
18736	18105	15757	16800
16820	18461	17736	16801
17486	18146	17066	16817
17055	18347	17591	16843
16862	17852	18384	16888
16670	18323	17761	16891
18862	18051	16130	16896
18958	18028	15945	16896
16559	18291	18055	16906
18910	17888	15828	16928
16704	17935	18196	16939
16851	17844	18424	16939
16784	18038	18009	16946
16305	18165	17891	16949
17035	17891	18334	16958
16390	18177	17784	16961
18733	17739	16026	16962
16493	18123	17995	16965
16329	18185	17838	16979
17569	18409	16489	16989
16447	18268	17495	16996
16479	17939	17983	16999
17449	18590	16666	17013
18710	17976	15976	17035
17634	17622	17344	17066
18489	18009	15899	17072
17279	18356	17429	17074
16587	17919	17937	17098
18615	17819	16291	17100
17974	18232	16561	17125
17392	18073	17212	17203
18254	17806	16641	17267
17290	17968	16858	17298
18378	17793	16430	17326
16743	17793	17531	17328
17214	17707	17719	17361
18656	17652	16173	17366
17938	18060	16434	17396
17526	17671	17087	17434
17162	17507	17659	17445
17612	17838	16888	17464
18021	17610	16499	17469
17174	17475	17268	17505
18360	17752	16242	17517
18431	17711	16270	17563
17148	17763	16830	17613
18209	17422	16539	17655
17985	17644	16421	17669
17908	17260	16737	17735
17515	17528	16657	17798
17651	17484	17217	17844
16765	17366	17043	17876
17776	17327	16758	17889
18195	17388	16329	17903
18195	17388	16329	17903
17630	17144	17022	18021
17630	17144	17022	18021
17405	17041	16986	18120
17757	17240	16642	18165
17697	17002	16898	18195
17802	17311	16606	18275
17471	17007	17078	18323
17715	17205	16693	18403
17827	17196	16622	18462
17669	17075	16579	18467
17555	16936	16739	18483
17519	16867	16779	18564
17655	16987	16694	18618
17678	16992	16678	18624
100
18347	18694	16522	16128
18290	18669	16607	16172
18000	18860	16506	16231
17891	18974	16219	16240
18670	18302	15909	16270
18741	18147	15625	16294
17788	19081	16465	16310
18315	18912	16421	16345
18108	18431	16673	16380
18130	18789	16479	16384
18650	18291	15865	16400
17874	19039	16334	16417
17739	19004	16709	16421
19112	17947	15794	16433
19148	17896	15787	16436
18453	18553	15886	16448
18159	18759	15970	16452
17440	19132	16430	16482
17452	19182	16416	16522
19040	17940	15678	16555
17799	19276	16369	16558
18981	17961	15608	16575
17466	19213	16382	16583
18500	17912	16059	16635
18368	18282	16239	16644
18496	18511	15969	16663
18841	18039	15684	16697
18912	17810	15753	16697
17847	18848	16609	16707
18339	18627	16232	16717
18881	17732	15717	16722
18716	17787	15819	16768
17632	18452	17111	16794
18815	17971	15631	16818
18603	17989	15524	16819
18508	18343	15458	16829
17446	18253	17258	16849
18530	18320	15457	16890
18229	18119	15739	16925
17806	18571	17020	16930
17260	17927	17470	16942
17606	18310	17191	16951
18802	17660	15912	16981
18195	17860	16252	17029
17707	18094	16286	17102
17551	17555	16947	17134
17356	18556	17381	17162
17179	18364	17233	17181
17010	18338	17487	17183
17204	17994	17698	17205
18452	17031	15618	17252
16914	17825	17927	17262
17224	18075	17649	17283
16796	17931	17759	17303
16828	17921	17886	17306
17008	18156	17636	17346
16812	17857	17978	17353
18098	17685	15822	17357
17654	18086	16131	17379
17162	18291	17285	17399
17066	17925	17868	17431
17438	18017	17142	17476
16681	17937	17698	17506
17402	17880	16876	17506
17717	17678	16910	17554
17074	18168	17520	17578
17267	18174	17331	17595
17569	17545	16939	17604
18432	17431	16260	17637
16975	17772	17558	17640
17603	17621	16830	17667
17507	17528	16542	17675
17191	17852	17021	17697
17120	17943	16548	17720
17762	17670	16016	17744
17902	17192	16318	17783
17305	17627	17064	17783
17427	17507	16574	17801
17501	17285	16660	17832
17850	17476	16156	17866
17677	17422	16474	17924
17342	17462	16525	17960
17150	17602	17134	17977
17918	17245	16001	17987
18091	17223	16303	18017
18072	17068	16101	18022
17992	16882	15993	18056
17992	16882	15993	18056
17988	16959	16092	18130
17988	16959	16092	18130
17788	17099	16193	18164
17425	17257	16717	18197
17808	17302	16051	18204
17652	17508	16415	18234
17698	17197	16420	18285
17626	17386	16570	18336
17600	17378	16327	18378
17533	17468	16443	18491
17482	17355	16468	18544
17482	17355	16468	18544
100
17133	19266	17000	15971
17078	18971	17547	15994
17048	19532	16933	16015
16743	19260	17415	16019
16766	18867	17653	16125
16675	18749	17968	16131
17170	19132	17383	16153
17019	19463	17067	16158
16823	18821	17673	16175
17154	19230	17149	16191
17030	19416	17158	16219
17640	18647	16393	16253
16938	18776	17629	16282
16848	19376	17244	16288
17777	18679	16264	16288
16610	18600	18006	16308
16961	18475	17769	16326
17108	19296	17211	16340
16901	18472	17796	16353
17332	18863	17298	16387
17909	18513	16080	16405
16606	18879	17714	16408
16612	18412	18259	16429
16956	19015	17560	16449
16917	19059	17588	16467
16610	18413	18316	16469
16389	18931	17645	16477
16648	18959	17521	16508
17228	18803	17503	16510
16608	18378	18371	16510
16889	18903	17433	16530
16721	18444	17967	16532
16767	18733	17957	16532
17609	18323	16843	16563
16561	18858	17403	16568
16857	18424	18066	16638
16492	18827	17830	16639
17857	18395	16674	16656
17535	18488	17021	16674
16443	18772	17660	16675
16669	18286	18182	16735
16605	18348	18182	16760
16625	18568	17440	16766
18137	18341	16123	16766
17499	18705	16802	16783
16597	18621	17911	16790
17388	18297	17483	16814
18032	18026	16701	16850
16980	18253	17464	16890
17498	18464	17162	16915
17721	18476	16712	16941
18472	18114	16259	16962
18421	18053	16061	17025
18358	17916	16463	17034
18696	18023	15673	17046
18316	17804	16502	17060
17737	18272	16881	17067
19027	17826	16023	17101
17276	18057	17352	17106
18956	17894	15971	17129
18583	17849	16169	17166
17814	18522	16605	17173
18744	17995	15861	17191
17420	18190	16806	17204
17725	17954	17173	17224
18930	17983	15985	17250
18860	17880	15661	17273
18815	17621	15938	17278
18819	17860	15835	17289
17553	17839	17089	17330
18665	17827	16063	17386
17341	17702	17215	17436
18317	17791	16214	17443
18798	17716	15980	17450
18114	17656	16846	17543
18615	17564	16167	17559
17741	17952	16630	17565
18264	17729	16618	17597
18688	17641	16147	17616
18350	17717	16323	17658
18538	17508	16372	17754
18328	17767	16563	17784
18581	17568	16289	17806
17661	17594	16744	17819
18382	17652	16564	17857
18451	17363	16700	17873
18419	17539	16442	17891
18201	17393	16610	17942
18155	17387	16482	17974
18245	17321	16623	18018
18023	17438	16774	18035
18179	17227	16693	18047
18299	17337	16575	18089
17933	17198	16903	18119
18251	17153	16626	18157
17869	17253	16805	18196
18064	17266	16724	18243
17976	17128	16839	18311
17902	17050	16786	18375
17964	17096	16777	18431
100
17418	19001	17133	15734
17455	19280	17031	15807
17447	19350	17074	15844
17279	19174	17097	15899
17399	18825	17457	15911
17318	19198	17018	15990
17170	19391	16791	16005
17365	19029	17444	16061
17214	19336	16711	16062
17249	19274	16678	16103
17529	19210	16931	16125
17158	19359	17081	16169
17125	19383	17100	16200
17263	19126	16910	16215
17388	18969	17350	16220
17047	19546	16854	16221
17088	19267	16885	16258
17371	18894	17451	16293
17058	19413	16972	16299
16883	19539	16930	16326
16958	19432	16742	16333
16925	19640	16844	16361
16925	19640	16844	16361
17498	18831	17165	16405
17175	18725	17610	16463
17009	19115	17211	16486
16729	19425	16735	16495
17823	18612	17222	16510
16947	19286	17043	16533
17430	18523	17642	16539
17240	19050	17329	16561
17150	18990	17525	16577
16783	19320	16998	16595
17723	18624	16990	16602
17040	18774	17552	16614
17689	18756	16883	16623
16889	19353	16822	16644
17019	18926	17347	16700
17342	18689	17892	16719
17253	18718	17731	16719
17342	18689	17892	16719
17628	18786	17487	16727
16833	18646	17011	16737
17204	18595	17749	16761
17937	18472	16076	16765
18760	17907	16203	16820
17646	18148	17313	16882
17617	18508	17267	16889
18127	18345	16603	16941
16759	18548	16727	16955
17947	18337	16780	16999
19134	17741	16062	17002
17567	18429	17283	17006
18022	18448	16626	17029
19052	17830	16104	17031
18988	17768	16043	17043
18915	17872	16144	17053
19118	17711	16070	17069
18538	18103	16026	17096
18011	18268	16390	17127
18816	18032	16151	17133
17674	17992	16559	17145
17774	18634	16493	17167
17668	18223	17071	17182
18074	18086	16321	17193
18809	17644	15965	17229
18786	17847	15981	17257
18684	17545	16176	17324
18622	18004	16061	17336
18704	17817	15868	17344
18648	17568	15987	17365
18493	17718	15728	17385
18493	17718	15728	17385
17465	18165	16899	17406
18464	17660	16323	17412
18496	17546	15857	17425
18339	17376	16274	17490
18321	17736	16143	17496
17592	18140	16908	17550
17972	17909	16620	17570
18517	17416	16121	17608
18166	17880	16378	17632
18234	17518	16131	17664
18407	17255	16437	17723
18193	17778	16418	17748
18367	17550	16126	17773
18184	17684	16353	17830
18280	17503	15969	17857
18547	17387	16136	17936
17909	17474	16691	17965
17984	17341	16469	18003
18239	17211	16395	18047
18127	17682	16349	18093
18046	17271	16458	18134
17833	17588	16254	18195
17966	17578	16284	18206
17868	17313	16274	18273
17611	17526	16240	18319
17712	17430	16288	18351
17585	17440	16302	18478
100
17899	18935	16195	16065
18144	18524	15823	16227
17530	19294	16647	16250
18109	18750	16337	16314
17674	18772	16877	16337
17505	19448	16731	16339
17522	18998	16791	16351
17569	19339	16621	16356
17465	19376	16651	16365
17624	19169	16697	16372
17533	19233	16730	16372
17635	19065	16693	16390
17019	18939	17173	16412
17129	18844	17295	16430
17586	19132	16646	16443
17237	19049	17124	16462
17741	19126	16672	16509
17841	18894	16391	16536
17449	19218	16952	16538
17078	18480	17835	16576
16951	18675	17140	16617
16955	18143	18148	16620
16924	18116	18018	16622
17284	18718	16987	16641
18547	18297	15764	16644
18111	18463	16066	16648
18896	17826	15716	16697
17286	18641	17400	16718
16811	18421	17931	16724
16825	18298	17920	16727
17039	18107	18254	16730
16864	18255	18134	16779
17409	18616	17189	16790
16879	18212	18071	16795
18295	18307	16365	16810
19214	17858	15562	16812
16764	18348	17986	16827
17209	18426	17078	16837
16668	18462	17602	16847
19149	17831	15495	16849
17602	17779	17049	16858
16752	18177	17643	16881
18968	17950	15684	16887
19094	17808	15489	16904
17181	18507	17455	16943
17055	17797	17803	16952
18387	17835	16282	16959
17214	18068	17280	16990
17797	18577	16515	17019
18873	17589	15752	17048
16613	18334	17563	17052
16580	18398	17733	17084
18030	17649	16540	17117
18798	17757	15559	17157
18733	17891	15775	17178
16935	18259	17642	17180
18848	17684	15669	17207
17960	18396	16770	17229
17835	17370	17166	17236
18770	17764	15633	17266
17369	18354	17020	17295
16591	18013	17406	17296
18688	17863	15625	17314
