2
100
101
18917	19037
18849	19071
18837	19118
18792	19135
18779	19146
18726	19176
18726	19176
18669	19182
18656	19217
18623	19219
18617	19279
18569	19289
18564	19321
18536	19343
18536	19343
18505	19385
18505	19385
18474	19419
18413	19421
18402	19463
18391	19464
18322	19493
18302	19537
18259	19544
18242	19577
18191	19603
18191	19603
18121	19626
18121	19626
18033	19627
17999	19631
17984	19656
17943	19665
17943	19665
17892	19678
17874	19703
17835	19730
17835	19730
17789	19756
17789	19756
17761	19782
17707	19806
17691	19809
17691	19809
17635	19840
17592	19858
17574	19890
17527	19907
17481	19910
17481	19910
17429	19940
17429	19940
17398	19953
17351	19970
17114	19971
17092	19988
17026	19997
16984	20009
16984	20009
100
19687	17684
19687	17684
19670	17689
19661	17726
19638	17762
19638	17762
19602	17819
19602	17819
19583	17877
19568	17895
19554	17989
19554	17989
19536	18035
19519	18067
19506	18076
19481	18122
19446	18141
19440	18192
19439	18246
19437	18285
19414	18333
19403	18352
19372	18361
19367	18398
19336	18407
19328	18451
19307	18479
19307	18479
19273	18525
19255	18528
19231	18565
19225	18609
19183	18635
19179	18670
19127	18671
19119	18754
19082	18764
19080	18797
19051	18810
19037	18843
19037	18843
19010	18883
19010	18883
18979	18944
18979	18944
18962	18994
18899	19010
18885	19067
18853	19080
18850	19106
18810	19107
18797	19129
18796	19171
18768	19204
18706	19214
18694	19259
18641	19275
18641	19275
18584	19292
18584	19292
18546	19330
18546	19330
18517	19379
18517	19379
18469	19408
18467	19444
18424	19448
18397	19473
18373	19499
18325	19512
18311	19543
18251	19544
18234	19576
18208	19601
18161	19608
18125	19658
18065	19665
18040	19681
17996	19708
17996	19708
17908	19722
17908	19722
17851	19745
17835	19747
17800	19762
17800	19762
17745	19788
17745	19788
17697	19802
17697	19802
17647	19842
17647	19842
17607	19850
17607	19850
17555	19878
17555	19878
17500	19889
17469	19907
17409	19919
17409	19919
100
19654	17690
19654	17690
19646	17746
19646	17746
19642	17843
19612	17855
19591	17904
19591	17904
19558	17943
19556	17972
19521	18014
19517	18066
19509	18077
19478	18124
19465	18138
19449	18162
19443	18200
19443	18200
19416	18249
19416	18249
19400	18306
19367	18333
19365	18345
19288	18360
19283	18450
19259	18468
19258	18509
19249	18548
19225	18586
19225	18586
19198	18651
19198	18651
19197	18681
19167	18722
19164	18757
19134	18798
19134	18798
19104	18832
19104	18832
19073	18868
19073	18868
19029	18904
19029	18904
18985	18946
18985	18946
18969	19001
18930	19005
18918	19061
18895	19085
18849	19093
18805	19098
18777	19137
18777	19137
18749	19180
18749	19180
18695	19207
18683	19258
18654	19287
18601	19304
18574	19322
18525	19337
18502	19355
18483	19397
18461	19425
18407	19428
18386	19465
18342	19475
18342	19475
18282	19518
18282	19518
18252	19540
18180	19564
18180	19564
18120	19583
18101	19611
18060	19616
18042	19639
18027	19660
17973	19666
17957	19710
17879	19721
17847	19725
17841	19748
17791	19774
17791	19774
17762	19803
17724	19827
17724	19827
17663	19846
17628	19857
17563	19870
17531	19878
17512	19906
17472	19909
17440	19937
17440	19937
17393	19962
17322	19968
17296	19969
17296	19969
100
19703	17418
19703	17418
19674	17441
19656	17487
19628	17510
19623	17547
19621	17605
19620	17688
19611	17690
19608	17741
19576	17785
19571	17803
19566	17859
19566	17859
19540	17964
19518	17974
19505	18001
19495	18018
19480	18057
19480	18057
19447	18119
19447	18119
19445	18179
19388	18189
19386	18251
19386	18251
19364	18312
19364	18312
19342	18361
19309	18385
19305	18432
19305	18432
19289	18493
19254	18530
19224	18551
19222	18592
19202	18644
19171	18653
19153	18689
19112	18694
19071	18746
19069	18792
19041	18805
19032	18868
18978	18911
18971	18963
18943	18973
18943	18973
18890	19013
18883	19064
18838	19080
18838	19080
18794	19136
18794	19136
18780	19215
18737	19233
18665	19247
18649	19293
18612	19299
18604	19321
18585	19333
18585	19333
18532	19388
18532	19388
18492	19392
18478	19400
18475	19447
18438	19459
18416	19493
18381	19525
18343	19531
18338	19571
18298	19579
18262	19618
18224	19641
18177	19651
18132	19664
18097	19696
18036	19704
18005	19738
17962	19749
17904	19750
17893	19798
17705	19799
17652	19818
17652	19818
17601	19835
17601	19835
17560	19852
17509	19870
17472	19894
17439	19907
17439	19907
17362	19932
17362	19932
17315	19933
17311	19962
17251	19970
17226	19997
17226	19997
100
19565	17779
19565	17779
19549	17834
19534	17858
19518	17913
19518	17913
19498	17948
19498	17948
19487	17993
19452	18024
19449	18192
19430	18209
19424	18220
19420	18263
19395	18291
19364	18300
19355	18334
19331	18366
19322	18448
19303	18450
19297	18470
19297	18470
19271	18522
19229	18524
19203	18571
19203	18571
19200	18613
19200	18613
19170	18665
19170	18665
19164	18699
19154	18749
19128	18756
19126	18776
19102	18823
19090	18833
19058	18853
19050	18871
19005	18898
18996	18944
18972	18972
18939	18979
18928	18993
18918	19031
18891	19056
18877	19059
18866	19093
18830	19105
18817	19158
18779	19165
18764	19203
18761	19248
18728	19273
18728	19273
18682	19292
18682	19292
18642	19312
18642	19312
18612	19339
18612	19339
18565	19374
18533	19401
18491	19412
18479	19438
18447	19455
18436	19477
18385	19489
18385	19489
18331	19507
18318	19522
18257	19523
18239	19537
18227	19568
18186	19570
18171	19594
18140	19623
18112	19627
18063	19628
18040	19641
17988	19649
17980	19676
17957	19681
17932	19687
17897	19719
17897	19719
17869	19740
17821	19749
17819	19767
17781	19790
17781	19790
17738	19808
17722	19830
17684	19841
17653	19851
17635	19871
17582	19891
17582	19891
17545	19939
17394	19948
17394	19948
100
19750	17504
19750	17504
19733	17544
19715	17554
19713	17619
19671	17656
19641	17660
19638	17700
19624	17778
19612	17796
19589	17804
19585	17828
19567	17899
19567	17899
19545	18002
19545	18002
19528	18150
19519	18175
19503	18186
19492	18239
19472	18265
19462	18302
19435	18324
19435	18324
19399	18381
19399	18381
19389	18433
19352	18442
19334	18465
19330	18500
19309	18519
19274	18559
19274	18559
19248	18588
19219	18616
19201	18675
19201	18675
19156	18715
19156	18715
19133	18739
19108	18794
19094	18795
19089	18845
19048	18878
19044	18918
19008	18950
19008	18950
18955	18986
18946	19031
18899	19039
18899	19039
18847	19051
18846	19080
18801	19088
18790	19133
18771	19142
18762	19189
18716	19198
18716	19198
18649	19213
18647	19262
18638	19265
18622	19305
18591	19332
18573	19381
18514	19382
18479	19392
18476	19432
18451	19457
18406	19465
18399	19470
18364	19514
18312	19527
18276	19542
18272	19566
18232	19589
18232	19589
18172	19609
18172	19609
18128	19647
18092	19648
18061	19688
18024	19691
18023	19715
17974	19722
17932	19735
17927	19745
17889	19772
17768	19787
17768	19787
17724	19792
17716	19802
17704	19827
17655	19828
17633	19836
17607	19841
17555	19848
17548	19851
17495	19864
17495	19864
100
19688	17771
19688	17771
19666	17828
19643	17869
19622	17946
19622	17946
19609	17998
19583	18040
19583	18040
19556	18097
19556	18097
19526	18140
19489	18155
19466	18218
19435	18234
19429	18291
19397	18297
19385	18348
19325	18374
19314	18436
19288	18459
19266	18517
19266	18517
19257	18581
19255	18587
19244	18665
19204	18675
19202	18716
19173	18756
19107	18759
19093	18763
19088	18811
19065	18812
19064	18879
19032	18899
18979	18905
18976	18957
18958	19005
18922	19042
18922	19042
18864	19081
18864	19081
18827	19102
18822	19115
18785	19153
18769	19193
18744	19202
18726	19251
18687	19272
18619	19287
18591	19289
18584	19352
18529	19361
18486	19401
18470	19433
18419	19439
18381	19468
18335	19473
18323	19504
18268	19539
18268	19539
18220	19566
18220	19566
18156	19587
18131	19615
18071	19621
18066	19630
17973	19654
17973	19654
17912	19667
17889	19713
17829	19720
17786	19731
17762	19732
17747	19788
17706	19795
17684	19824
17595	19860
17595	19860
17560	19883
17560	19883
17494	19925
17494	19925
17428	19945
17383	19961
17326	19962
17326	19962
17237	19991
17237	19991
17160	19996
17095	20040
17079	20052
16948	20088
16948	20088
16862	20111
16839	20130
16796	20140
16795	20163
16721	20174
16721	20174
100
19592	17907
19592	17907
19589	17909
19585	17963
19545	17971
19538	17995
19530	18036
19530	18036
19501	18084
19501	18084
19485	18142
19484	18173
19484	18173
19442	18245
19442	18245
19409	18254
19372	18281
19357	18409
19357	18409
19316	18450
19312	18480
19291	18496
19276	18537
19261	18549
19249	18584
19249	18584
19200	18645
19200	18645
19168	18671
19168	18671
19129	18696
19127	18726
19117	18743
19112	18788
19074	18813
19074	18813
19032	18845
19025	18880
18998	18909
18998	18909
18971	18943
18968	19005
18927	19029
18897	19052
18897	19052
18859	19077
18859	19077
18812	19113
18807	19139
18781	19153
18753	19216
18720	19233
18683	19245
18683	19245
18642	19286
18642	19286
18602	19302
18602	19302
18557	19337
18519	19339
18494	19357
18492	19397
18451	19425
18414	19464
18414	19464
18389	19489
18389	19489
18342	19520
18342	19520
18273	19540
18245	19548
18219	19576
18218	19618
18158	19636
18158	19636
18085	19649
18059	19681
18012	19693
18008	19716
17994	19728
17951	19738
17916	19749
17862	19756
17862	19756
17797	19764
17774	19790
17735	19799
17723	19831
17656	19843
17656	19843
17598	19860
17598	19860
17557	19861
17521	19899
17495	19905
17443	19924
17443	19924
17368	19930
17334	19952
17334	19952
100
19500	17964
19500	17964
19487	18010
19487	18010
19460	18067
19460	18067
19445	18131
19445	18131
19426	18228
19426	18228
19418	18261
19409	18302
19408	18370
19383	18371
19372	18388
19342	18439
19314	18452
19309	18497
19279	18538
19279	18538
19264	18566
19260	18601
19225	18609
19221	18655
19191	18682
19158	18697
19141	18762
19141	18762
19133	18797
19130	18836
19080	18848
19070	18865
19066	18911
19018	18930
19003	18970
19003	18970
18979	19036
18900	19041
18893	19107
18851	19140
18851	19140
18822	19178
18789	19195
18777	19216
18773	19229
18761	19250
18725	19257
18725	19257
18676	19296
18676	19296
18625	19305
18611	19337
18591	19365
18533	19370
18504	19380
18491	19416
18491	19416
18470	19468
18470	19468
18434	19515
18434	19515
18392	19546
18392	19546
18355	19577
18355	19577
18291	19610
18277	19627
18262	19639
18203	19641
18171	19643
18169	19671
18138	19679
18090	19680
18079	19713
18053	19728
18032	19732
17976	19739
17949	19757
17949	19757
17905	19791
17820	19794
17775	19805
17739	19836
17735	19864
17684	19873
17661	19882
17621	19892
17621	19892
17533	19905
17504	19907
17489	19932
17448	19944
17429	19969
17380	19995
17380	19995
17340	20028
17340	20028
17310	20038
17267	20055
17267	20055
100
19678	17463
19678	17463
19657	17509
19638	17548
19627	17598
19627	17598
19618	17748
19605	17752
19581	17819
19581	17819
19547	17880
19547	17880
19503	17925
19503	17925
19451	17965
19450	18019
19448	18164
19421	18186
19404	18233
19398	18294
19359	18343
19351	18414
19351	18414
19329	18465
19329	18465
19286	18503
19268	18552
19232	18573
19218	18620
19178	18658
19177	18706
19155	18723
19143	18765
19092	18790
19051	18841
19008	18854
18977	18896
18977	18896
18952	18940
18952	18940
18903	18992
18903	18992
18891	19013
18846	19037
18831	19068
18803	19094
18793	19133
18745	19161
18729	19196
18729	19196
18704	19242
18670	19262
18631	19283
18626	19302
18585	19335
18585	19335
18543	19367
18543	19367
18473	19394
18447	19418
18412	19437
18385	19471
18331	19484
18331	19484
18281	19488
18281	19488
18225	19501
18225	19501
18168	19532
18168	19532
18124	19534
18083	19576
18078	19599
18052	19622
18041	19666
17948	19671
17936	19702
17885	19708
17885	19708
17819	19739
17819	19739
17774	19759
17774	19759
17721	19775
17721	19775
17662	19800
17662	19800
17559	19804
17559	19804
17491	19810
17440	19822
17438	19859
17401	19865
17353	19908
17305	19913
17288	19945
17253	19963
17190	19989
17140	20017
17140	20017
100
19645	17641
19645	17641
19628	17685
19616	17711
19593	17722
19584	17794
19568	17806
19566	17912
19537	17935
19531	17948
19521	17997
19498	17998
19497	18049
19471	18081
19460	18171
19460	18171
19454	18235
19412	18251
19401	18295
19365	18332
19360	18374
19358	18386
19352	18424
19323	18447
19313	18472
19279	18474
19276	18520
19232	18555
19227	18602
19201	18613
19196	18644
19171	18664
19171	18664
19118	18694
19108	18735
19091	18773
19063	18799
19062	18829
19039	18862
19039	18862
19019	18904
18995	18937
18964	18945
18963	18987
18917	18996
18887	19016
18868	19044
18868	19044
18822	19085
18822	19085
18783	19107
18783	19107
18742	19140
18742	19140
18680	19160
18679	19248
18621	19251
18612	19258
18593	19315
18563	19334
18548	19366
18523	19391
18428	19405
18417	19443
18387	19453
18345	19472
18337	19495
18293	19509
18275	19539
18240	19540
18220	19562
18168	19571
18168	19571
18121	19608
18106	19625
18066	19654
18038	19662
18038	19662
17989	19689
17885	19694
17840	19700
17835	19726
17820	19735
17794	19752
17743	19758
17743	19758
17671	19782
17671	19782
17599	19792
17599	19792
17546	19804
17506	19833
17456	19840
17435	19866
17411	19868
17379	19919
17331	19920
17329	19929
17206	19935
17206	19935
100
19628	17633
19628	17633
19621	17681
19621	17681
19613	17745
19613	17745
19597	17799
19597	17799
19586	17836
19568	17846
19562	17899
19550	17903
19545	17984
19542	18012
19518	18058
19488	18068
19480	18091
19472	18169
19447	18208
19447	18208
19424	18247
19424	18247
19394	18289
19394	18289
19379	18356
19346	18365
19343	18411
19319	18435
19309	18468
19309	18468
19281	18522
19268	18544
19233	18568
19233	18568
19200	18606
19200	18606
19178	18648
19178	18648
19152	18694
19152	18694
19142	18754
19110	18757
19100	18772
19095	18804
19065	18818
19055	18856
19026	18886
19026	18886
18981	18917
18981	18917
18951	18952
18951	18952
18925	19003
18872	19010
18852	19024
18850	19066
18849	19126
18841	19149
18816	19157
18815	19204
18776	19209
18768	19254
18727	19261
18727	19261
18677	19293
18677	19293
18643	19317
18611	19324
18610	19352
18563	19364
18560	19417
18513	19429
18513	19429
18467	19456
18448	19496
18361	19502
18334	19547
18282	19561
18282	19561
18242	19566
18228	19590
18172	19613
18161	19645
18148	19646
18092	19655
18056	19671
18056	19671
18006	19699
18006	19699
17967	19722
17915	19733
17915	19733
17799	19735
17771	19754
17712	19756
17687	19783
17628	19784
17626	19805
17592	19824
17592	19824
100
19498	17944
19498	17944
19489	18004
19473	18152
19444	18175
19444	18175
19412	18230
19390	18269
19376	18273
19370	18320
19343	18340
19336	18360
19329	18408
19329	18408
19326	18461
19326	18461
19302	18522
19302	18522
19271	18599
19236	18601
19231	18639
19229	18656
19197	18679
19197	18679
19167	18694
19157	18767
19127	18782
19111	18798
19109	18828
19109	18828
19094	18881
19064	18896
19053	18926
19020	18935
19000	18986
19000	18986
18979	19036
18936	19049
18936	19049
18894	19077
18864	19081
18859	19132
18810	19142
18798	19163
18752	19175
18752	19175
18710	19178
18696	19221
18659	19247
18647	19257
18647	19257
18608	19290
18608	19290
18585	19328
18567	19332
18555	19374
18528	19377
18516	19408
18477	19411
18451	19465
18404	19472
18380	19503
18340	19511
18340	19511
18302	19518
18286	19547
18243	19568
18223	19573
18187	19575
18172	19584
18167	19619
18141	19628
18134	19653
18115	19666
18104	19670
18085	19689
18039	19697
18008	19708
18008	19708
17938	19730
17938	19730
17889	19733
17859	19741
17813	19743
17791	19767
17762	19775
17762	19775
17721	19800
17714	19825
17652	19828
17620	19848
17582	19858
17563	19870
17563	19870
17514	19895
17498	19922
17466	19938
17441	19940
17279	19954
17279	19954
100
19656	17715
19656	17715
19631	17759
19631	17759
19613	17790
19598	17791
19594	17831
19594	17831
19571	17907
19571	17907
19530	17955
19517	17961
19513	18019
19513	18019
19494	18086
19477	18094
19476	18150
19455	18178
19453	18218
19437	18243
19435	18303
19418	18329
