3
10
100
19003.0	18439.0	16228.0
19003.0	18439.0	16228.0
19070.0	18428.0	16288.0
19069.0	18387.0	16290.0
19075.0	18383.0	16362.0
18878.0	18534.0	16382.0
18864.0	18573.0	16423.0
19115.0	18231.0	16464.0
19104.0	18158.0	16517.0
18992.0	18399.0	16573.0
18886.0	18475.0	16590.0
18856.0	18618.0	16620.0
18950.0	18346.0	16636.0
19006.0	18192.0	16636.0
19067.0	18117.0	16658.0
18833.0	18505.0	16674.0
18659.0	18722.0	16684.0
19152.0	18089.0	16707.0
19152.0	18089.0	16707.0
18476.0	18862.0	16733.0
19032.0	18129.0	16749.0
18498.0	18842.0	16764.0
18586.0	18759.0	16797.0
18708.0	18485.0	16804.0
19041.0	18047.0	16815.0
18593.0	18648.0	16817.0
18535.0	18774.0	16820.0
18316.0	18976.0	16849.0
18919.0	18396.0	16886.0
18760.0	18374.0	16891.0
18521.0	18752.0	16916.0
18774.0	18295.0	16919.0
18748.0	18305.0	16934.0
18677.0	18273.0	16970.0
18450.0	18847.0	17014.0
18802.0	18227.0	17033.0
18645.0	18354.0	17034.0
19040.0	18017.0	17046.0
18329.0	18802.0	17053.0
17922.0	19254.0	17079.0
18219.0	18918.0	17090.0
17874.0	19302.0	17111.0
17874.0	19302.0	17111.0
18824.0	17975.0	17116.0
18404.0	18636.0	17143.0
18942.0	17947.0	17173.0
18731.0	18237.0	17209.0
18277.0	18786.0	17217.0
17950.0	19123.0	17227.0
18160.0	18940.0	17233.0
18557.0	18313.0	17240.0
18812.0	18072.0	17243.0
18058.0	19083.0	17253.0
18103.0	18971.0	17270.0
17938.0	19073.0	17278.0
17809.0	19258.0	17295.0
17809.0	19233.0	17311.0
18203.0	18868.0	17314.0
18175.0	18709.0	17334.0
18804.0	17893.0	17341.0
18804.0	17893.0	17341.0
18129.0	18887.0	17357.0
17892.0	19057.0	17375.0
18553.0	18283.0	17408.0
17843.0	19188.0	17422.0
17843.0	19188.0	17422.0
18438.0	18549.0	17434.0
17915.0	18897.0	17442.0
18256.0	18550.0	17462.0
17969.0	18889.0	17469.0
18054.0	18783.0	17503.0
17996.0	18852.0	17508.0
17845.0	18958.0	17551.0
18167.0	18449.0	17568.0
17681.0	19053.0	17579.0
17681.0	19053.0	17579.0
18042.0	18817.0	17610.0
17628.0	19113.0	17620.0
17558.0	19042.0	17629.0
18377.0	18140.0	17635.0
17588.0	19013.0	17652.0
17713.0	18981.0	17657.0
18145.0	18744.0	17679.0
18126.0	18594.0	17720.0
17546.0	19033.0	17735.0
17505.0	19025.0	17745.0
18075.0	18695.0	17759.0
17522.0	19014.0	17806.0
18289.0	18187.0	17836.0
18021.0	18493.0	17891.0
17983.0	18853.0	17905.0
17637.0	18810.0	17935.0
17916.0	18708.0	17983.0
17773.0	18592.0	18008.0
18084.0	18267.0	18026.0
17603.0	18533.0	18035.0
17827.0	18491.0	18070.0
17793.0	18423.0	18094.0
17755.0	18407.0	18139.0
17755.0	18407.0	18139.0
100
18734.0	18703.0	16361.0
18632.0	18752.0	16381.0
18796.0	18669.0	16395.0
18813.0	18634.0	16430.0
18888.0	18551.0	16445.0
18888.0	18551.0	16445.0
18780.0	18653.0	16499.0
18839.0	18578.0	16517.0
18839.0	18578.0	16517.0
18966.0	18415.0	16568.0
18966.0	18415.0	16568.0
18930.0	18455.0	16589.0
18762.0	18675.0	16591.0
18899.0	18393.0	16601.0
18511.0	18880.0	16602.0
18433.0	18933.0	16618.0
18547.0	18804.0	16628.0
18495.0	18891.0	16650.0
18377.0	19066.0	16658.0
18432.0	18918.0	16676.0
18827.0	18511.0	16688.0
18222.0	19106.0	16697.0
18420.0	18832.0	16734.0
17817.0	19341.0	16735.0
18891.0	18334.0	16745.0
19116.0	18181.0	16757.0
18278.0	19075.0	16765.0
19105.0	18109.0	16771.0
17862.0	19278.0	16796.0
19030.0	18212.0	16807.0
18402.0	18754.0	16819.0
18505.0	18734.0	16837.0
19051.0	18074.0	16838.0
17843.0	19313.0	16843.0
18244.0	19011.0	16853.0
19024.0	18077.0	16865.0
19008.0	18255.0	16868.0
18095.0	19174.0	16881.0
18571.0	18720.0	16881.0
18689.0	18668.0	16894.0
18859.0	18228.0	16899.0
18979.0	18172.0	16921.0
18979.0	18172.0	16921.0
18852.0	18145.0	16939.0
19002.0	18100.0	16942.0
18464.0	18753.0	16948.0
18029.0	19169.0	16955.0
18529.0	18683.0	16961.0
17971.0	19216.0	16972.0
17873.0	19240.0	16982.0
18274.0	18971.0	16990.0
18149.0	19139.0	17003.0
17583.0	19416.0	17009.0
17583.0	19416.0	17009.0
18719.0	18436.0	17030.0
17531.0	19389.0	17036.0
18299.0	18945.0	17042.0
17518.0	19381.0	17066.0
18966.0	18128.0	17076.0
18707.0	18654.0	17077.0
17793.0	19287.0	17109.0
18207.0	18996.0	17132.0
17810.0	19271.0	17141.0
17554.0	19364.0	17145.0
18361.0	18859.0	17148.0
18758.0	18264.0	17163.0
18746.0	18275.0	17172.0
18628.0	18453.0	17185.0
18638.0	18360.0	17189.0
18640.0	18352.0	17211.0
18328.0	18748.0	17221.0
17743.0	19349.0	17238.0
17929.0	19238.0	17258.0
18649.0	18288.0	17270.0
17717.0	19284.0	17271.0
18500.0	18402.0	17276.0
17949.0	19125.0	17289.0
17925.0	19179.0	17290.0
18061.0	19080.0	17296.0
17845.0	19183.0	17297.0
18176.0	18852.0	17299.0
18038.0	19055.0	17319.0
