3
1
100
16947.0	17719.0	19464.0
17625.0	17684.0	19189.0
17447.0	16852.0	19504.0
16877.0	18573.0	19084.0
18721.0	18621.0	17782.0
17664.0	19488.0	17801.0
19255.0	18297.0	17114.0
18196.0	19090.0	17861.0
17081.0	19779.0	17798.0
18023.0	16952.0	19146.0
17445.0	18747.0	18736.0
16154.0	17148.0	19852.0
18935.0	19176.0	15919.0
16802.0	20108.0	17168.0
17960.0	19709.0	17141.0
17068.0	20004.0	17221.0
16775.0	20326.0	16183.0
17438.0	20086.0	16403.0
17550.0	19849.0	17171.0
18789.0	19303.0	16048.0
16328.0	17569.0	19677.0
15379.0	16339.0	20035.0
18301.0	19573.0	16762.0
16232.0	20358.0	16636.0
17311.0	20208.0	15965.0
17291.0	16858.0	19573.0
16507.0	20019.0	17597.0
18747.0	19361.0	16004.0
18942.0	16990.0	18353.0
19097.0	17681.0	17954.0
18817.0	19125.0	16719.0
19710.0	17056.0	17024.0
17245.0	16492.0	19649.0
16222.0	19103.0	18790.0
17511.0	20039.0	16536.0
15589.0	16034.0	20053.0
19231.0	17111.0	17932.0
18976.0	16652.0	18372.0
18629.0	18870.0	17639.0
19030.0	18723.0	17035.0
17514.0	17466.0	19310.0
17676.0	19697.0	17397.0
18674.0	19012.0	17376.0
18247.0	16745.0	19042.0
17638.0	18097.0	19008.0
19359.0	17000.0	17813.0
18289.0	18930.0	18055.0
18458.0	19381.0	17015.0
19096.0	17203.0	18141.0
19485.0	16933.0	17635.0
19871.0	17034.0	16441.0
17310.0	17062.0	19524.0
17267.0	20233.0	15815.0
17991.0	17507.0	19037.0
19033.0	18700.0	17050.0
19165.0	16844.0	18118.0
18280.0	19728.0	15982.0
16913.0	20277.0	16170.0
17123.0	19930.0	17349.0
17449.0	18739.0	18784.0
18218.0	19616.0	16704.0
16427.0	16485.0	19897.0
15835.0	20434.0	16356.0
17724.0	19088.0	18289.0
18890.0	17714.0	18167.0
19292.0	18488.0	16616.0
18184.0	16893.0	19043.0
19471.0	18206.0	16504.0
19002.0	16634.0	18337.0
18872.0	16950.0	18449.0
16944.0	20319.0	15963.0
19358.0	16980.0	17817.0
19664.0	17159.0	17044.0
16211.0	18241.0	19431.0
16224.0	18518.0	19260.0
16110.0	18052.0	19541.0
18565.0	16902.0	18778.0
17900.0	19193.0	18042.0
18031.0	16749.0	19194.0
17227.0	20249.0	15803.0
17505.0	19256.0	18294.0
18865.0	19170.0	16276.0
19540.0	17992.0	16530.0
19723.0	16686.0	17204.0
18768.0	19210.0	16528.0
18189.0	16647.0	19111.0
19463.0	18214.0	16454.0
16568.0	17479.0	19658.0
18377.0	19012.0	17780.0
16369.0	19183.0	18713.0
19081.0	18825.0	16516.0
18224.0	19352.0	17470.0
18334.0	17705.0	18723.0
18056.0	19129.0	17985.0
19040.0	17241.0	18153.0
19669.0	17770.0	16363.0
18891.0	18927.0	16933.0
16644.0	20321.0	16332.0
19458.0	18525.0	15594.0
18134.0	17712.0	18891.0
