8
10
97
19036.0	17765.0	15749.0	16508.0	16358.0	16531.0	16180.0	16127.0	
16638.0	17612.0	15973.0	16338.0	16370.0	16979.0	16950.0	16143.0	
17224.0	18960.0	15760.0	16162.0	16384.0	16298.0	15638.0	16163.0	
18717.0	17807.0	15895.0	16643.0	16493.0	16582.0	16100.0	16183.0	
18046.0	17869.0	15848.0	16503.0	16214.0	16770.0	16674.0	16192.0	
17056.0	17472.0	17274.0	16407.0	17046.0	15742.0	16564.0	16202.0	
17308.0	19227.0	15939.0	16153.0	16411.0	16380.0	16033.0	16214.0	
18181.0	18202.0	15872.0	16451.0	16394.0	16510.0	15562.0	16232.0	
16402.0	17682.0	16245.0	16279.0	16315.0	16218.0	16992.0	16258.0	
18463.0	18315.0	15958.0	16475.0	16414.0	16414.0	15988.0	16280.0	
16999.0	17476.0	17473.0	16548.0	17194.0	15861.0	16601.0	16294.0	
16836.0	17529.0	15857.0	16897.0	16651.0	17063.0	16799.0	16331.0	
17181.0	17400.0	17178.0	16473.0	17124.0	15954.0	16525.0	16347.0	
17146.0	17563.0	16926.0	16647.0	17382.0	15835.0	16621.0	16381.0	
17538.0	18573.0	16045.0	16396.0	16725.0	16326.0	15450.0	16395.0	
17724.0	18446.0	16072.0	16654.0	16965.0	16456.0	15447.0	16407.0	
18532.0	18031.0	16066.0	16819.0	16737.0	16641.0	16009.0	16434.0	
16712.0	17434.0	16579.0	16963.0	17142.0	15607.0	16578.0	16532.0	
17753.0	18146.0	15801.0	16329.0	16599.0	16659.0	16170.0	16536.0	
17273.0	17981.0	15944.0	17702.0	16948.0	16067.0	16251.0	16564.0	
17333.0	17816.0	16874.0	16824.0	17075.0	15982.0	16469.0	16565.0	
16884.0	17556.0	16782.0	16698.0	17610.0	15829.0	16512.0	16595.0	
17897.0	18074.0	15946.0	16668.0	16878.0	16301.0	15247.0	16622.0	
17202.0	18719.0	15920.0	16585.0	16630.0	16150.0	16168.0	16655.0	
17212.0	17802.0	16109.0	17921.0	17150.0	16147.0	16438.0	16683.0	
16895.0	17507.0	16111.0	17812.0	17078.0	15971.0	16349.0	16697.0	
16906.0	17558.0	16542.0	17351.0	17487.0	15724.0	16466.0	16724.0	
16887.0	17690.0	16585.0	16795.0	17198.0	15966.0	16573.0	16772.0	
17550.0	17938.0	16404.0	17302.0	17365.0	16266.0	15961.0	16815.0	
17248.0	17602.0	16492.0	17420.0	17734.0	16111.0	16626.0	16862.0	
17141.0	17593.0	16515.0	17350.0	18023.0	16130.0	16515.0	16867.0	
17141.0	17542.0	16522.0	17285.0	18092.0	16127.0	16531.0	16900.0	
17137.0	17652.0	16023.0	17956.0	17048.0	16038.0	16504.0	16906.0	
16927.0	17699.0	16080.0	18068.0	17149.0	16130.0	16447.0	16924.0	
16998.0	17708.0	16061.0	18111.0	17249.0	16146.0	16424.0	16938.0	
16779.0	17695.0	16640.0	16624.0	16623.0	15416.0	16692.0	16959.0	
16221.0	17510.0	16128.0	16782.0	16257.0	15643.0	17280.0	16963.0	
16963.0	17661.0	16099.0	18162.0	17270.0	16138.0	16467.0	16986.0	
17255.0	17409.0	15890.0	17190.0	17481.0	16286.0	17154.0	17021.0	
16542.0	17478.0	16074.0	16531.0	16638.0	15804.0	16931.0	17071.0	
17250.0	17609.0	16435.0	17405.0	17860.0	16149.0	16648.0	17113.0	
17227.0	17549.0	16419.0	17435.0	17865.0	16124.0	16628.0	17146.0	
16560.0	17789.0	15919.0	17234.0	17018.0	15507.0	16673.0	17223.0	
16556.0	17738.0	15916.0	17262.0	16945.0	15548.0	16689.0	17271.0	
16821.0	17509.0	16622.0	16516.0	16664.0	15659.0	16562.0	17385.0	
16863.0	17614.0	16718.0	16605.0	16747.0	15654.0	16646.0	17459.0	
16626.0	17617.0	16055.0	16670.0	16553.0	15939.0	16825.0	17563.0	
17184.0	17641.0	16241.0	16991.0	17310.0	15972.0	16770.0	17684.0	
17148.0	17702.0	16331.0	17191.0	17334.0	16102.0	16588.0	17749.0	
16716.0	17472.0	16400.0	16657.0	16824.0	15485.0	16115.0	17753.0	
16831.0	17689.0	16110.0	16825.0	16750.0	15864.0	16361.0	17994.0	
16972.0	17593.0	16276.0	16961.0	16844.0	15812.0	16509.0	18219.0	
99
16731.0	16903.0	16948.0	16796.0	16426.0	15630.0	17211.0	15071.0	
16757.0	16967.0	17330.0	16480.0	16389.0	15677.0	16968.0	15096.0	
17145.0	16627.0	16996.0	16426.0	16294.0	15572.0	17164.0	15133.0	
16615.0	16851.0	17098.0	16584.0	16385.0	15885.0	17200.0	15259.0	
16950.0	16872.0	16382.0	17237.0	16594.0	15685.0	17039.0	15277.0	
16839.0	17153.0	16473.0	17135.0	16185.0	16046.0	17799.0	15291.0	
16983.0	16809.0	17422.0	16462.0	16552.0	15672.0	16967.0	15294.0	
17079.0	16851.0	17199.0	16553.0	16488.0	15655.0	17052.0	15314.0	
16965.0	16988.0	16907.0	16348.0	15865.0	15917.0	17150.0	15335.0	
16861.0	16940.0	16228.0	16744.0	15917.0	15773.0	17725.0	15353.0	
17045.0	16887.0	17561.0	16358.0	16624.0	15729.0	17061.0	15356.0	
17037.0	16953.0	17292.0	16454.0	16335.0	15793.0	17140.0	15417.0	
16496.0	17100.0	16346.0	17147.0	16251.0	16194.0	17715.0	15457.0	
17061.0	16900.0	17657.0	16387.0	16685.0	15760.0	17056.0	15459.0	
16544.0	16828.0	16798.0	16941.0	16728.0	15858.0	17137.0	15464.0	
16818.0	16748.0	16567.0	16926.0	16217.0	15902.0	17365.0	15469.0	
17163.0	17030.0	16311.0	16769.0	15542.0	16115.0	17778.0	15475.0	
16397.0	17004.0	16821.0	17117.0	16282.0	16056.0	17337.0	15523.0	
16968.0	16556.0	17029.0	16453.0	16426.0	15596.0	17288.0	15528.0	
16939.0	16555.0	17161.0	16485.0	16471.0	15717.0	17289.0	15536.0	
16409.0	16978.0	16666.0	17185.0	16305.0	16068.0	17394.0	15540.0	
16235.0	16770.0	16786.0	16889.0	16425.0	15787.0	17158.0	15573.0	
16383.0	17044.0	16705.0	17069.0	16143.0	16291.0	17652.0	15578.0	
16590.0	17039.0	16378.0	16662.0	15735.0	16085.0	17855.0	15580.0	
16633.0	17101.0	16115.0	17206.0	16083.0	16010.0	17962.0	15655.0	
16578.0	17056.0	16157.0	17407.0	16337.0	15945.0	17520.0	15680.0	
17034.0	17085.0	16631.0	16627.0	16060.0	15944.0	17808.0	15724.0	
17930.0	17193.0	16188.0	16089.0	16420.0	16187.0	15810.0	15749.0	
16510.0	17046.0	16106.0	17297.0	16168.0	15975.0	17558.0	15763.0	
16770.0	17902.0	15908.0	15951.0	15618.0	16255.0	16952.0	15766.0	
18183.0	17657.0	16725.0	16514.0	17010.0	16178.0	16999.0	15786.0	
16815.0	17276.0	16257.0	17038.0	15941.0	16012.0	18204.0	15870.0	
16603.0	17022.0	16585.0	17125.0	16099.0	16248.0	17975.0	15872.0	
16783.0	18034.0	15762.0	16115.0	15517.0	16429.0	17005.0	15898.0	
16720.0	17241.0	16075.0	16964.0	15994.0	16151.0	18384.0	15914.0	
17143.0	17316.0	15992.0	16820.0	16692.0	16102.0	17533.0	15936.0	
16714.0	17191.0	16140.0	17002.0	15934.0	16114.0	18425.0	15936.0	
16978.0	17221.0	15925.0	17797.0	16505.0	16200.0	17412.0	15940.0	
16694.0	18261.0	15750.0	15899.0	15682.0	16109.0	16477.0	15953.0	
16818.0	17681.0	16456.0	16687.0	15790.0	16163.0	17022.0	15973.0	
16722.0	17242.0	16127.0	16988.0	15947.0	16141.0	18381.0	15999.0	
16811.0	18426.0	15675.0	15826.0	15918.0	16361.0	16619.0	16022.0	
17199.0	17333.0	16089.0	17753.0	16636.0	16223.0	16830.0	16030.0	
17489.0	17599.0	16887.0	16902.0	17420.0	16137.0	16836.0	16039.0	
16951.0	18870.0	15760.0	15768.0	16214.0	16670.0	16119.0	16080.0	
17195.0	18019.0	16010.0	15616.0	16307.0	16466.0	16287.0	16099.0	
16951.0	18874.0	15743.0	15754.0	16264.0	16730.0	16182.0	16143.0	
17268.0	17252.0	15887.0	17566.0	17027.0	16508.0	16649.0	16190.0	
17084.0	18565.0	15637.0	15845.0	16280.0	16936.0	16221.0	16200.0	
18916.0	17767.0	15659.0	16649.0	16788.0	16588.0	16567.0	16211.0	
17305.0	18476.0	15482.0	16262.0	16409.0	17060.0	16375.0	16239.0	
18800.0	17730.0	15569.0	16618.0	16700.0	16546.0	16493.0	16243.0	
16989.0	19108.0	15680.0	16149.0	16120.0	16795.0	16294.0	16247.0	
18497.0	17763.0	15469.0	16553.0	16728.0	16751.0	16137.0	16261.0	
18658.0	17813.0	15273.0	16605.0	16580.0	16497.0	16318.0	16264.0	
18006.0	18149.0	15765.0	16336.0	16687.0	16615.0	16325.0	16276.0	
17482.0	17545.0	15622.0	17524.0	17029.0	16206.0	16723.0	16280.0	
17470.0	17540.0	15978.0	17137.0	17595.0	16470.0	16522.0	16286.0	
17069.0	18783.0	15747.0	16161.0	16254.0	16956.0	16357.0	16289.0	
17042.0	17517.0	15893.0	18251.0	17080.0	16336.0	17260.0	16294.0	
17059.0	18676.0	15563.0	15794.0	16328.0	16874.0	16077.0	16303.0	
16973.0	17642.0	15938.0	18073.0	16954.0	16482.0	17227.0	16309.0	
17164.0	17502.0	15803.0	17952.0	17003.0	16236.0	16922.0	16327.0	
17770.0	17626.0	15928.0	16959.0	17771.0	16480.0	16669.0	16346.0	
17445.0	17875.0	15566.0	16445.0	16545.0	17878.0	16389.0	16361.0	
17635.0	17813.0	15573.0	16500.0	16558.0	17671.0	16362.0	16378.0	
17808.0	17592.0	16030.0	16981.0	17863.0	16544.0	16747.0	16383.0	
17908.0	17744.0	15854.0	17205.0	17345.0	16421.0	16454.0	16414.0	
17615.0	18014.0	15364.0	16363.0	16376.0	17312.0	16596.0	16427.0	
16666.0	17378.0	16528.0	17693.0	16666.0	16274.0	17470.0	16436.0	
18324.0	17415.0	15611.0	16528.0	16454.0	16540.0	16032.0	16450.0	
17699.0	17881.0	15461.0	16540.0	16429.0	17575.0	16434.0	16453.0	
17132.0	17423.0	15706.0	18385.0	16986.0	16242.0	17058.0	16475.0	
17810.0	17861.0	15387.0	16558.0	16507.0	17484.0	16495.0	16503.0	
18575.0	17776.0	15924.0	17035.0	17016.0	16417.0	16705.0	16512.0	
18185.0	17572.0	15552.0	16287.0	16352.0	16528.0	15623.0	16530.0	
17824.0	17593.0	15925.0	17378.0	17286.0	16159.0	16680.0	16547.0	
17351.0	18324.0	15920.0	16567.0	16922.0	16645.0	16464.0	16555.0	
16998.0	17411.0	16155.0	18075.0	16901.0	16357.0	17098.0	16580.0	
16959.0	18065.0	15176.0	15727.0	16346.0	16571.0	15749.0	16620.0	
17804.0	17687.0	14904.0	16353.0	16472.0	16489.0	15887.0	16635.0	
17758.0	17813.0	15715.0	17255.0	17499.0	16407.0	16591.0	16719.0	
17745.0	17727.0	15897.0	17180.0	17245.0	16243.0	16543.0	16721.0	
17166.0	17835.0	15207.0	16456.0	16398.0	17269.0	16128.0	16732.0	
17380.0	18066.0	15255.0	16133.0	16289.0	17382.0	16116.0	16774.0	
18152.0	17909.0	15738.0	16295.0	16546.0	16773.0	15747.0	16785.0	
17402.0	18218.0	15034.0	15990.0	16226.0	16941.0	16168.0	16787.0	
17520.0	17878.0	15241.0	16235.0	16390.0	17206.0	15964.0	16846.0	
17861.0	17921.0	15543.0	16349.0	16364.0	16893.0	16056.0	16908.0	
17406.0	17393.0	15436.0	16397.0	16786.0	16317.0	16106.0	16914.0	
17405.0	17988.0	15101.0	16098.0	16214.0	16907.0	16004.0	16972.0	
17328.0	17642.0	15020.0	16069.0	16486.0	16918.0	15871.0	17090.0	
17278.0	18020.0	14993.0	16138.0	16287.0	16991.0	15991.0	17117.0	
17386.0	17934.0	15220.0	16207.0	16397.0	17114.0	15853.0	17202.0	
17381.0	17487.0	15510.0	16753.0	16837.0	16420.0	16216.0	17236.0	
17490.0	18119.0	15328.0	16190.0	16309.0	16897.0	15977.0	17324.0	
17597.0	17894.0	15458.0	16450.0	16638.0	16831.0	16177.0	17534.0	
17426.0	17663.0	15331.0	16300.0	16335.0	16616.0	16151.0	17621.0	
17368.0	17732.0	15366.0	16289.0	16579.0	16640.0	16194.0	17747.0	
97
17149.0	17706.0	16805.0	16177.0	16282.0	16555.0	16087.0	15062.0	
17035.0	17642.0	17109.0	16137.0	16606.0	16431.0	16399.0	15159.0	
16702.0	17976.0	16177.0	15907.0	15928.0	15910.0	15960.0	15207.0	
17312.0	17551.0	16460.0	15672.0	16363.0	16262.0	16309.0	15283.0	
16602.0	17336.0	17587.0	16139.0	16305.0	16068.0	16097.0	15315.0	
16880.0	17495.0	17649.0	15957.0	16687.0	15831.0	16348.0	15381.0	
16834.0	17429.0	17335.0	15948.0	16446.0	16051.0	16262.0	15397.0	
16682.0	17398.0	17428.0	16061.0	16570.0	16083.0	16333.0	15437.0	
16615.0	17470.0	17213.0	16191.0	16170.0	15776.0	15991.0	15464.0	
16193.0	17034.0	16633.0	16242.0	16246.0	16838.0	16488.0	15549.0	
16467.0	17159.0	17741.0	16093.0	16598.0	15892.0	16186.0	15564.0	
17307.0	18266.0	16123.0	16046.0	15770.0	16597.0	15911.0	15613.0	
16705.0	17283.0	18002.0	16221.0	16673.0	15795.0	16340.0	15670.0	
16557.0	17798.0	16716.0	15992.0	16033.0	16015.0	15923.0	15680.0	
16663.0	17297.0	18139.0	16207.0	16759.0	15848.0	16401.0	15699.0	
16578.0	17304.0	17580.0	16237.0	16493.0	15945.0	16214.0	15726.0	
16900.0	17688.0	15690.0	16555.0	16159.0	17563.0	16449.0	15789.0	
18197.0	18138.0	15063.0	16298.0	15863.0	16528.0	16073.0	15807.0	
17644.0	18490.0	15311.0	16343.0	15806.0	16458.0	16139.0	15814.0	
17548.0	17671.0	16238.0	15971.0	16328.0	15685.0	15560.0	15829.0	
17314.0	18367.0	15372.0	16122.0	15746.0	16706.0	16023.0	15835.0	
17905.0	17921.0	15163.0	16652.0	15994.0	16865.0	16177.0	15866.0	
16903.0	17514.0	15831.0	16578.0	16325.0	17969.0	16642.0	15880.0	
16423.0	16732.0	15983.0	16464.0	17344.0	16828.0	16611.0	15883.0	
16961.0	17487.0	15734.0	16526.0	16368.0	17746.0	16538.0	15904.0	
17108.0	17374.0	16619.0	16493.0	16244.0	16744.0	16281.0	15913.0	
16855.0	17220.0	16056.0	16444.0	16111.0	17387.0	16526.0	15922.0	
16935.0	17490.0	15751.0	16626.0	16399.0	17882.0	16650.0	15925.0	
16465.0	17202.0	17323.0	15742.0	16502.0	15749.0	16074.0	15939.0	
18169.0	18694.0	15463.0	16530.0	16079.0	16419.0	16274.0	15968.0	
17593.0	18431.0	15455.0	16467.0	15799.0	16540.0	15824.0	16002.0	
16045.0	17189.0	16415.0	16661.0	16390.0	16684.0	16383.0	16004.0	
17491.0	18502.0	15360.0	16195.0	15479.0	16429.0	16241.0	16015.0	
18348.0	18371.0	15423.0	16535.0	16078.0	16493.0	16184.0	16020.0	
17049.0	18309.0	15642.0	16306.0	15890.0	17193.0	16298.0	16033.0	
17634.0	18267.0	15978.0	16694.0	16453.0	17444.0	16612.0	16038.0	
16648.0	17266.0	17039.0	16851.0	16699.0	15870.0	16862.0	16046.0	
18299.0	18062.0	15671.0	16291.0	16505.0	16578.0	16423.0	16051.0	
18526.0	18237.0	15552.0	16469.0	16154.0	16124.0	16086.0	16072.0	
17662.0	18872.0	15595.0	16350.0	15788.0	16200.0	16117.0	16090.0	
17714.0	18827.0	15568.0	16309.0	15707.0	16242.0	16088.0	16106.0	
18201.0	18203.0	15340.0	16103.0	15979.0	16348.0	16134.0	16113.0	
17678.0	19005.0	15785.0	16299.0	15980.0	16281.0	16151.0	16138.0	
16506.0	16935.0	17139.0	16254.0	16845.0	15415.0	16301.0	16141.0	
18569.0	18529.0	15824.0	16284.0	16389.0	16121.0	16166.0	16159.0	
18853.0	17930.0	15595.0	16164.0	16430.0	15922.0	15966.0	16163.0	
17808.0	16748.0	15645.0	16367.0	16959.0	15525.0	15975.0	16179.0	
18203.0	18048.0	15762.0	15855.0	16451.0	15353.0	15582.0	16182.0	
17948.0	17887.0	15862.0	15974.0	16441.0	15723.0	15423.0	16188.0	
18735.0	18142.0	15816.0	16197.0	16398.0	16020.0	16230.0	16192.0	
16731.0	17047.0	15700.0	17073.0	16229.0	16896.0	16972.0	16200.0	
18898.0	17969.0	15660.0	16241.0	16421.0	15951.0	16086.0	16234.0	
17630.0	19161.0	15846.0	16317.0	15993.0	16290.0	16194.0	16236.0	
17499.0	18738.0	16010.0	16761.0	16057.0	16374.0	16477.0	16237.0	
17629.0	17752.0	15753.0	17024.0	16515.0	17015.0	16514.0	16264.0	
17544.0	18307.0	15946.0	16560.0	16202.0	17053.0	16476.0	16280.0	
17756.0	17310.0	15989.0	15970.0	16414.0	15209.0	15758.0	16286.0	
17031.0	17393.0	16928.0	15761.0	16644.0	15624.0	15866.0	16286.0	
16559.0	16769.0	16830.0	16154.0	17383.0	15771.0	16131.0	16313.0	
18129.0	17533.0	15699.0	16121.0	16543.0	15953.0	15635.0	16354.0	
18057.0	17579.0	15277.0	15958.0	16139.0	15204.0	15708.0	16407.0	
17376.0	18553.0	16115.0	16978.0	16400.0	16183.0	16808.0	16416.0	
16901.0	17565.0	16038.0	16939.0	16594.0	16241.0	17639.0	16472.0	
17016.0	17521.0	16208.0	17010.0	16670.0	16269.0	17831.0	16521.0	
16750.0	17186.0	16063.0	17422.0	17533.0	16365.0	17025.0	16550.0	
17043.0	17384.0	16101.0	17158.0	16614.0	16171.0	17615.0	16550.0	
16981.0	17143.0	16219.0	17492.0	17460.0	16480.0	17081.0	16647.0	
17217.0	17024.0	16005.0	17787.0	17313.0	16256.0	17190.0	16690.0	
16742.0	17059.0	16331.0	16781.0	18333.0	16624.0	16541.0	16702.0	
17132.0	17334.0	16043.0	17281.0	17584.0	16025.0	16415.0	16714.0	
16969.0	16850.0	16007.0	17240.0	17715.0	16394.0	16698.0	16721.0	
16345.0	17484.0	16279.0	17062.0	16767.0	16418.0	16550.0	16724.0	
16840.0	17077.0	15947.0	17350.0	16719.0	16135.0	17484.0	16735.0	
17188.0	17260.0	15994.0	18146.0	16953.0	16265.0	17166.0	16749.0	
17232.0	17176.0	16064.0	18326.0	16893.0	16218.0	17284.0	16780.0	
17720.0	17491.0	15607.0	16464.0	16684.0	15345.0	16140.0	16789.0	
17043.0	16661.0	15981.0	17383.0	17151.0	16153.0	16914.0	16804.0	
16625.0	17060.0	16098.0	16840.0	17977.0	16181.0	16320.0	16807.0	
16679.0	17063.0	16130.0	16861.0	18027.0	16143.0	16251.0	16842.0	
17430.0	16944.0	15949.0	17845.0	16769.0	16027.0	17037.0	16870.0	
16835.0	16963.0	16769.0	16824.0	18138.0	16426.0	16525.0	16880.0	
16535.0	16617.0	16273.0	17143.0	17318.0	15804.0	16028.0	16881.0	
17340.0	17300.0	15998.0	18035.0	17011.0	16276.0	17232.0	16917.0	
17302.0	17290.0	16221.0	17905.0	16875.0	15916.0	16760.0	16940.0	
17291.0	17303.0	16123.0	18025.0	17054.0	16096.0	16926.0	16963.0	
17495.0	17885.0	16172.0	17231.0	16911.0	16652.0	16720.0	17012.0	
17496.0	17801.0	16020.0	17541.0	17096.0	16453.0	16496.0	17120.0	
17198.0	17668.0	16305.0	17113.0	16802.0	15980.0	17397.0	17141.0	
17263.0	17233.0	16358.0	17800.0	16920.0	15743.0	16850.0	17201.0	
16829.0	16862.0	16186.0	16972.0	17816.0	15927.0	16396.0	17352.0	
17150.0	16970.0	16264.0	17335.0	17239.0	15760.0	16622.0	17373.0	
16908.0	16862.0	15929.0	17596.0	17118.0	15650.0	16365.0	17502.0	
16455.0	17129.0	16228.0	17155.0	16987.0	16033.0	16464.0	17676.0	
17124.0	17564.0	16247.0	17192.0	17019.0	15946.0	16704.0	17676.0	
16918.0	17072.0	16117.0	17124.0	17275.0	15928.0	16385.0	17974.0	
16894.0	17137.0	16091.0	17073.0	17322.0	15920.0	16421.0	17997.0	
16899.0	17112.0	16126.0	17136.0	17347.0	15990.0	16435.0	18144.0	
99
17728.0	18402.0	16343.0	16127.0	16581.0	16712.0	16397.0	15489.0	
17316.0	17258.0	15972.0	16671.0	17259.0	15997.0	16945.0	15618.0	
17322.0	18363.0	16304.0	16055.0	16370.0	15904.0	16148.0	15643.0	
18282.0	17496.0	16494.0	16389.0	16842.0	15937.0	16487.0	15806.0	
17391.0	16876.0	16283.0	17921.0	16855.0	15973.0	16954.0	15825.0	
18255.0	17545.0	16534.0	16381.0	16820.0	15951.0	16454.0	15834.0	
16837.0	18869.0	15771.0	15946.0	15818.0	16539.0	15697.0	15852.0	
17292.0	17027.0	16156.0	16979.0	17343.0	16014.0	16530.0	15856.0	
17435.0	17127.0	16419.0	17625.0	16896.0	16075.0	17500.0	15872.0	
18079.0	17374.0	16642.0	16652.0	16949.0	16055.0	16718.0	15877.0	
17481.0	17149.0	16428.0	17688.0	16975.0	16076.0	17490.0	15890.0	
16816.0	19093.0	16008.0	15616.0	15851.0	16750.0	15863.0	15913.0	
18452.0	17576.0	16576.0	16642.0	16514.0	15928.0	16711.0	15914.0	
17711.0	17394.0	17002.0	17023.0	17025.0	16334.0	16806.0	15934.0	
17598.0	17193.0	16204.0	16628.0	17897.0	16171.0	16252.0	15940.0	
16894.0	19242.0	15932.0	15744.0	15853.0	16700.0	15929.0	15944.0	
17437.0	16649.0	16713.0	17559.0	16890.0	15965.0	16535.0	15969.0	
16606.0	18858.0	15875.0	15746.0	15470.0	16655.0	16463.0	16008.0	
17687.0	17166.0	16177.0	16740.0	18061.0	16185.0	16339.0	16017.0	
17850.0	17025.0	16740.0	16872.0	17615.0	16222.0	16361.0	16026.0	
17680.0	17159.0	16509.0	17786.0	17083.0	15967.0	16893.0	16043.0	
17303.0	17713.0	16135.0	16864.0	16644.0	16213.0	17798.0	16053.0	
17525.0	17173.0	15929.0	17813.0	16589.0	16164.0	17294.0	16067.0	
18357.0	17495.0	16914.0	16845.0	16972.0	16000.0	16686.0	16069.0	
17817.0	17325.0	16462.0	16915.0	17672.0	16310.0	16412.0	16070.0	
18070.0	17304.0	16950.0	17116.0	17155.0	16402.0	17109.0	16077.0	
17768.0	17456.0	16133.0	17275.0	16626.0	16180.0	17423.0	16090.0	
17672.0	17298.0	17289.0	16745.0	17071.0	16182.0	17088.0	16102.0	
18030.0	17422.0	17488.0	16649.0	17106.0	16118.0	16835.0	16105.0	
16773.0	19393.0	15851.0	15813.0	15815.0	16665.0	15880.0	16115.0	
17334.0	17108.0	15976.0	17010.0	16488.0	15548.0	17347.0	16118.0	
17447.0	17284.0	17031.0	17363.0	16800.0	16241.0	17141.0	16131.0	
18020.0	17428.0	17381.0	16562.0	17130.0	16140.0	16724.0	16149.0	
18552.0	17650.0	16344.0	16647.0	16494.0	16078.0	16648.0	16169.0	
17198.0	17797.0	15965.0	16767.0	16630.0	16250.0	18249.0	16171.0	
17803.0	17437.0	16798.0	16794.0	17492.0	15884.0	16759.0	16173.0	
17111.0	16721.0	16317.0	17947.0	16576.0	16157.0	16776.0	16180.0	
17282.0	18323.0	16022.0	16437.0	16284.0	17862.0	16341.0	16181.0	
17820.0	17445.0	17550.0	16676.0	16958.0	16354.0	17063.0	16187.0	
18699.0	17639.0	16121.0	16677.0	16518.0	16141.0	16598.0	16189.0	
16747.0	19527.0	15998.0	15915.0	16059.0	16782.0	15941.0	16192.0	
16724.0	18974.0	16006.0	15913.0	15439.0	16700.0	16211.0	16196.0	
17124.0	18796.0	15450.0	15882.0	15628.0	16778.0	16082.0	16205.0	
16976.0	18840.0	16003.0	16293.0	16116.0	17226.0	16174.0	16212.0	
17939.0	17191.0	16714.0	16908.0	17318.0	15786.0	16675.0	16219.0	
16899.0	19174.0	15590.0	15962.0	15731.0	16722.0	15948.0	16227.0	
17865.0	17446.0	16632.0	16975.0	17788.0	15969.0	16717.0	16231.0	
17948.0	17251.0	17062.0	16842.0	17196.0	16133.0	16652.0	16242.0	
