2
10
192
20036	16439
18399	19482
19678	17807
19791	17552
19994	16792
15668	20419
16123	20349
17628	19965
19282	18525
18154	19665
20010	16721
19471	18232
18604	19323
19754	17614
19401	18358
19978	16845
16794	20214
19618	17962
18251	19575
17408	20051
19454	18252
18535	19397
19037	18898
19910	17175
16561	20276
18779	19189
16308	20327
16457	20296
18904	19054
18649	19236
17277	20090
18303	19548
19117	18730
19596	17971
19222	18623
18031	19749
17713	19933
18954	18970
17531	20008
19095	18763
18221	19635
18625	19285
16048	20375
19958	16986
15936	20396
16624	20261
18476	19422
18463	19459
17686	19964
18790	19174
19864	17254
20017	16626
18841	19118
16993	20156
19184	18654
17999	19800
17728	19931
20029	16569
17573	19990
18836	19144
19854	17325
16824	20193
16724	20229
18164	19638
18499	19419
19509	18139
19744	17618
19820	17501
18435	19472
19931	17074
18569	19345
18845	19074
19368	18378
16071	20367
15954	20394
19636	17930
19816	17511
19511	18117
17785	19907
19534	18093
19128	18705
17608	19978
17333	20081
19070	18787
18375	19512
18626	19246
18041	19717
18591	19337
19712	17658
16958	20172
19320	18461
19769	17577
19349	18416
18057	19700
19832	17395
19465	18240
19438	18262
19705	17675
19572	18054
18994	18917
19551	18084
19518	18095
19966	16887
18924	18994
18818	19150
19367	18411
18550	19356
19426	18283
16557	20291
19332	18437
16175	20347
18306	19534
17135	20138
19152	18698
17780	19918
17428	20041
19556	18078
19505	18185
19880	17204
19285	18512
19866	17238
16188	20342
19416	18305
18378	19504
17809	19877
19703	17700
17929	19837
19228	18567
18082	19680
17255	20099
19042	18800
19340	18421
18680	19218
15669	20413
19962	16916
17246	20105
18002	19772
17965	19814
17449	20037
19882	17199
19685	17713
19242	18533
17045	20155
17061	20144
18745	19209
17878	19866
20032	16493
17204	20124
19102	18741
18265	19555
17797	19878
19838	17360
17882	19861
18240	19581
17884	19857
17458	20020
17699	19942
18168	19636
17827	19873
19736	17656
17390	20076
19961	16933
19835	17367
16073	20352
19301	18473
18945	18980
16645	20251
16982	20165
17709	19934
19963	16911
19933	16994
17729	19921
19895	17183
19158	18683
19475	18186
18282	19553
18311	19520
19383	18359
19641	17815
18254	19559
18045	19716
19045	18795
16320	20304
18689	19214
19842	17334
17581	19982
18605	19301
19578	17978
19583	17976
18021	19759
19185	18630
17057	20146
221
19193	18655
19370	18423
20042	16460
19417	18325
18469	19396
17047	20124
18739	19131
17767	19829
18913	19033
19618	17844
17244	20076
19151	18767
17252	20059
19408	18384
16569	20320
19849	17318
19235	18623
18346	19497
18969	18961
18832	19045
18532	19345
19058	18856
19877	17236
19540	18074
19657	17776
16844	20230
16478	20340
19285	18560
18452	19413
17288	20040
16941	20181
19216	18641
18647	19241
17319	20007
19056	18907
18556	19331
17678	19897
17850	19811
17370	19997
19523	18120
16746	20256
17487	19975
17699	19865
19473	18202
20033	16643
19164	18715
19186	18688
19659	17743
16611	20291
19532	18088
18276	19498
19430	18309
19961	16942
18377	19462
18001	19726
18719	19177
19630	17821
19923	17106
19956	16964
16690	20268
19496	18151
19074	18801
16661	20278
20035	16604
17985	19734
18931	19005
19464	18221
18247	19558
20005	16834
17222	20079
19891	17148
19858	17259
16298	20402
19696	17693
18134	19609
19192	18681
19887	17206
18601	19283
19778	17506
19553	17974
17503	19940
20022	16721
19563	17932
16302	20395
16698	20266
16064	20423
19385	18404
18493	19357
17000	20141
18518	19349
18589	19296
18148	19605
17073	20117
19798	17467
17719	19855
19556	17965
17188	20088
18744	19118
19290	18509
19593	17892
19823	17332
18785	19103
18074	19682
18419	19415
17952	19760
19428	18316
17791	19821
18402	19421
16186	20409
18102	19621
16074	20416
19724	17627
19336	18483
19682	17695
18994	18931
19903	17107
19091	18793
19481	18198
16011	20438
19315	18505
19658	17761
19645	17788
17028	20126
19822	17352
17531	19936
20040	16499
18180	19589
17891	19769
17737	19840
16990	20143
19444	18263
18257	19547
17109	20100
19992	16903
19729	17605
19501	18148
19750	17558
19468	18205
19488	18170
16361	20387
19807	17405
19340	18433
19644	17811
18646	19250
19996	16885
19775	17509
20013	16797
18685	19201
19855	17274
18633	19267
16793	20239
19452	18241
18209	19566
19595	17849
16604	20296
17864	19786
19662	17709
18091	19631
19760	17533
18667	19210
16098	20415
16895	20200
16495	20326
19954	17045
18482	19364
18745	19111
18628	19269
19580	17902
18666	19235
18388	19460
18946	18979
19973	16928
18656	19236
17200	20082
18790	19083
19230	18628
18496	19351
18035	19694
18391	19444
18805	19061
19793	17472
19818	17353
19715	17638
19895	17138
16427	20373
19929	17060
19782	17501
19542	18018
19897	17115
16376	20384
16015	20430
19752	17543
19546	18007
19809	17381
16486	20327
16435	20364
17141	20093
16620	20283
18683	19202
16946	20145
18712	19199
18611	19272
17703	19859
17500	19950
17327	20000
17406	19980
19425	18317
16901	20189
19808	17385
17547	19907
19813	17358
19160	18716
19731	17570
18810	19048
18563	19300
16480	20330
19697	17642
20023	16646
19341	18425
19751	17546
18495	19353
216
18578	19338
15989	20456
20044	16205
19633	17804
17997	19670
17408	20038
19259	18552
19862	17228
19400	18281
17019	20174
19802	17412
16781	20256
16636	20288
18416	19464
18283	19514
19030	18898
20020	16525
17822	19848
17668	19940
16458	20359
19912	17038
18906	19050
19258	18562
17402	20064
18726	19229
19895	17144
18848	19130
19791	17470
19485	18172
18929	19038
18787	19212
17128	20119
17177	20116
19749	17553
17783	19897
18547	19373
19993	16584
16559	20310
18627	19299
19021	18919
17479	20025
17308	20090
19198	18682
17875	19761
19573	17932
20008	16539
18886	19063
18224	19547
17106	20156
16126	20452
19729	17612
19290	18509
16966	20201
19541	18027
18604	19321
20038	16307
18527	19415
18077	19618
19279	18519
19609	17862
18318	19487
19647	17803
17523	19998
18585	19327
17845	19798
17679	19904
18557	19340
19894	17149
19404	18268
19229	18635
18150	19579
19430	18229
17403	20039
19832	17291
19385	18358
19104	18827
18103	19609
19438	18227
19658	17771
18819	19196
