3
100
524
19487	17673	16236
18620	17859	18061
18526	17817	18096
19054	18548	16092
18774	18864	16279
17183	19846	16871
17909	19558	16268
17041	18139	18894
18197	19265	16353
17266	19443	17656
18814	17726	17829
19396	17728	16633
19101	17713	17262
19155	18350	16103
19275	18080	16228
17298	18938	18014
16970	19615	17531
17567	19463	16952
18696	18992	16189
19069	17638	17272
16910	17768	19055
19118	18417	16209
17960	17707	18504
19402	17639	16610
17070	19677	17433
17073	19203	18147
18848	18191	17147
18989	17691	17613
17634	19627	16446
16926	19346	17951
17147	19064	18249
17079	19146	18207
17528	17654	18794
19248	17818	17003
19341	17693	16810
17710	19017	17523
17003	18828	18484
18756	17828	17920
18606	19026	16282
17801	19614	16455
18900	18213	16977
18025	17818	18488
18507	18653	16872
17483	19502	16959
19190	17777	17128
18696	17852	17974
17680	17826	18683
18417	17767	18160
16977	18160	18882
17055	17696	18964
19064	18487	16148
17884	17722	18580
18131	19458	16118
18841	17731	17814
16980	19735	17237
16947	19368	17895
19053	18577	16093
17016	18711	18525
17099	19710	17395
17516	19678	16556
16955	18551	18735
17421	17940	18767
17322	19740	16583
17373	17649	18872
18839	18008	17325
18386	17802	18240
17761	17995	18624
17424	18748	18183
19423	17817	16400
18985	18642	16159
17913	19520	16262
17018	18181	18836
16947	19516	17696
18857	18821	16198
17115	19792	17027
19119	17866	17214
16883	18880	18465
16915	18593	18619
16959	19265	17987
18433	18921	16696
18524	19086	16153
19208	18274	16086
18884	17795	17570
18126	18415	17866
18568	17822	18088
18289	19238	16450
17192	19090	18126
17774	17762	18636
18268	19317	16034
17613	18894	17784
18325	17782	18274
18759	17990	17536
18006	18369	18053
18164	17782	18397
18566	17894	18032
17275	19756	16540
19457	17711	16347
17052	19046	18285
19436	17724	16496
18893	17645	17682
18218	17615	18346
18692	18292	17056
18028	18867	17553
17078	18902	18415
17806	19405	16947
18721	18905	16371
17146	19762	17089
17954	19499	16380
18931	18706	16123
19015	17696	17441
17476	19679	16363
18774	17778	17871
17264	18703	18454
17636	18540	18307
17141	18875	18385
19321	17600	16876
18504	17782	18119
17284	19474	17486
17198	19840	16792
17130	17573	18963
18380	19165	15981
18479	19138	16127
18922	18713	16259
18319	19291	16117
16826	19551	17676
17933	17736	18548
16857	19254	17990
17029	17962	18970
16804	19566	17573
18043	18885	17434
16975	18700	18579
17328	18310	18601
18454	19147	16153
18724	18258	17245
18959	18657	16320
18707	18912	16281
18548	19076	16194
17592	18131	18563
18977	18025	17039
17283	18784	18425
17163	17856	18903
18731	18881	16230
17552	17717	18749
18659	17694	17998
18879	17850	17584
18037	17680	18459
16901	18293	18793
19251	17607	16935
18026	19485	16166
18212	17800	18350
18908	17643	17632
17145	17850	18961
17793	18697	17776
17613	18611	18114
16916	19403	17860
17636	19626	16700
17248	19803	16741
17174	18332	18700
18033	17860	18430
17110	19813	16922
17029	18994	18358
18812	18855	16264
18899	17639	17670
19395	17919	16303
17026	18088	18960
17971	19205	16947
17606	17558	18693
19028	17702	17384
18691	18214	17647
17245	19653	17125
17713	19543	16622
17077	18109	18925
19336	18039	16217
16900	19422	17783
19048	17657	17301
17113	18857	18424
17863	18407	18165
18847	18238	17026
17579	19651	16556
18230	18323	17799
18183	19392	16044
19261	17647	16889
19415	17824	16223
17241	19796	16907
17081	19749	17143
17415	19697	16720
17418	17709	18821
18396	17680	18194
18248	17856	18320
19309	18065	16268
16917	19239	18028
17786	19313	17114
19059	17961	17154
17020	17727	18992
19350	17934	16282
18199	19338	16247
17641	17712	18688
18912	17876	17411
17170	19660	17249
17133	18482	18682
18899	18380	16665
18996	17620	17469
18659	18945	16368
17611	18216	18484
16880	18625	18598
17170	19833	16880
18488	18832	16650
17036	19099	18239
18048	19479	16079
18622	17992	17819
18589	18797	16702
17778	18076	18405
18541	17816	18096
17016	17853	18984
18367	19239	16162
17097	19814	16908
16993	17789	19026
19015	18027	16980
18228	17839	18339
18651	18267	17393
18332	18318	17862
18155	18913	16963
16934	17810	19034
19365	17785	16537
19155	17801	17167
17010	18106	18935
18252	17870	18272
18392	18092	17989
16963	19417	17790
17384	17629	18835
